time/total_timesteps,time/iterations,time/time_elapsed,time/fps,train/entropy_loss,train/approx_kl,train/policy_gradient_loss,train/learning_rate,train/value_loss,train/clip_fraction,train/explained_variance,train/clip_range,train/n_updates,train/loss,rollout/ep_rew_mean,rollout/ep_len_mean
9224192,4504,9741,946,-3.4625135138630867,0.0026777363,-0.010735472955275327,1.9446400000000004e-05,0.08807799010537565,0.021728515625,0.9905730485916138,0.15,18012,-0.020473696291446686,87.65,1043.6
9226240,4505,9744,946,-3.4468369632959366,0.0040145703,-0.012418647835147567,1.93952e-05,0.03951460332609713,0.0322265625,0.9944342970848083,0.15,18016,-0.046804025769233704,87.48,1041.86
9228288,4506,9746,946,-3.254460670053959,0.002442159,-0.009210778545821086,1.9344e-05,0.18632371886633337,0.017578125,0.9759882688522339,0.15,18020,0.04851534962654114,87.52,1042.09
9230336,4507,9748,946,-3.288194328546524,0.0031398635,-0.010759171098470688,1.92928e-05,0.08040592190809548,0.0364990234375,0.9831448793411255,0.15,18024,-0.01036219671368599,87.62,1043.31
9232384,4508,9750,946,-3.412482373416424,0.0026211522,-0.009565481028403156,1.92416e-05,0.09705751552246511,0.0235595703125,0.9800611734390259,0.15,18028,-0.020400047302246094,87.52,1042.66
9234432,4509,9752,946,-3.63342222571373,0.0031807323,-0.008598739383160137,1.91904e-05,0.07430840632878244,0.02392578125,0.9833195805549622,0.15,18032,-0.03088781051337719,87.45,1041.62
9236480,4510,9755,946,-3.7253409549593925,0.003917569,-0.013322611048351973,1.9139199999999995e-05,0.04460015776567161,0.032470703125,0.99042809009552,0.15,18036,-0.04046862944960594,87.48,1041.88
9238528,4511,9757,946,-3.6684454828500748,0.0027251397,-0.011379941191989928,1.9087999999999994e-05,0.04947377322241664,0.01904296875,0.992241621017456,0.15,18040,-0.033597182482481,87.4,1041.31
9240576,4512,9759,946,-3.7633293122053146,0.004673302,-0.014828514686087146,1.9036799999999994e-05,0.0521446478087455,0.044189453125,0.9946154952049255,0.15,18044,-0.04245278984308243,87.38,1042.57
9242624,4513,9761,946,-3.623131401836872,0.00419679,-0.006867349235108122,1.8985599999999993e-05,0.14876011852174997,0.0391845703125,0.9853113293647766,0.15,18048,-0.003318890929222107,87.26,1041.33
9244672,4514,9763,946,-3.365736559033394,0.003434475,-0.01165575537015684,1.893439999999999e-05,0.05862902710214257,0.02783203125,0.9913773536682129,0.15,18052,-0.03728180006146431,87.25,1041.17
9246720,4515,9766,946,-3.131409391760826,0.0015393039,-0.00808267765387427,1.888319999999999e-05,0.08928427484352142,0.015625,0.9837605357170105,0.15,18056,0.012169897556304932,87.25,1041.17
9248768,4516,9768,946,-3.3627915382385254,0.003185774,-0.008765970807871781,1.883199999999999e-05,0.14915723609738052,0.0235595703125,0.9742805361747742,0.15,18060,0.014983117580413818,87.25,1041.04
9250816,4517,9770,946,-3.612163007259369,0.0032984016,-0.011915603186935186,1.8780799999999988e-05,0.06286915123928338,0.0291748046875,0.9879939556121826,0.15,18064,-0.032708510756492615,87.26,1040.96
9252864,4518,9772,946,-3.5737770944833755,0.0028720764,-0.010984939784975722,1.8729600000000015e-05,0.06168603606056422,0.0223388671875,0.9874585270881653,0.15,18068,-0.030200324952602386,87.12,1039.4
9254912,4519,9774,946,-3.7368552461266518,0.0038855989,-0.010901824774919078,1.867840000000001e-05,0.09654547926038504,0.04736328125,0.9827178716659546,0.15,18072,0.0071658119559288025,86.96,1038.2
9256960,4520,9776,946,-3.677460700273514,0.0038107252,-0.01221621000149753,1.862720000000001e-05,0.04465318820439279,0.0301513671875,0.9942684769630432,0.15,18076,-0.04334237053990364,87.03,1038.07
9259008,4521,9779,946,-3.4787625148892403,0.0033290493,-0.011015539348591119,1.857600000000001e-05,0.06206455314531922,0.02490234375,0.9938899278640747,0.15,18080,-0.02114100009202957,87.08,1038.14
9261056,4522,9781,946,-3.3799179196357727,0.0034531127,-0.011581587328691967,1.852480000000001e-05,0.08518538530915976,0.036865234375,0.9887497425079346,0.15,18084,-0.015928104519844055,87.06,1038.14
9263104,4523,9783,946,-3.2101871967315674,0.0027629246,-0.009932923188898712,1.8473600000000006e-05,0.14272874710150063,0.0218505859375,0.9758162498474121,0.15,18088,0.02934492751955986,87.06,1038.14
9265152,4524,9785,946,-3.4464191049337387,0.0021233924,-0.0054601302108494565,1.8422400000000005e-05,0.36893131397664547,0.0159912109375,0.9350852966308594,0.15,18092,0.08971871435642242,87.0,1037.12
9267200,4525,9787,946,-3.47452861815691,0.003419846,-0.01173543301410973,1.8371200000000005e-05,0.11671307869255543,0.0281982421875,0.9774283766746521,0.15,18096,-0.018725216388702393,87.34,1040.28
9269248,4526,9790,946,-3.715062953531742,0.002448469,-0.011664412566460669,1.8320000000000004e-05,0.12409263208974153,0.015625,0.9745892286300659,0.15,18100,-0.004222340881824493,86.93,1036.48
9271296,4527,9792,946,-3.754807122051716,0.0025433432,-0.009169709373963997,1.8268800000000004e-05,0.1836479480843991,0.0198974609375,0.9747262597084045,0.15,18104,0.029311686754226685,87.0,1037.27
9273344,4528,9794,946,-3.5671914368867874,0.0025872008,-0.011289066198514774,1.82176e-05,0.12833510944619775,0.0208740234375,0.9834415912628174,0.15,18108,0.003081582486629486,86.81,1035.89
9275392,4529,9796,946,-3.498943030834198,0.0026919967,-0.010768339358037338,1.81664e-05,0.11627592996228486,0.0277099609375,0.9876963496208191,0.15,18112,0.014412060379981995,86.89,1036.23
9277440,4530,9798,946,-3.2904472053050995,0.0022830914,-0.010052307188743725,1.81152e-05,0.071761907893233,0.01904296875,0.9879395961761475,0.15,18116,-0.025599149987101555,86.89,1036.23
9279488,4531,9801,946,-3.2791536077857018,0.001919352,-0.00867299985839054,1.8064e-05,0.20736892707645893,0.012939453125,0.9621667861938477,0.15,18120,0.028090618550777435,86.8,1035.05
9281536,4532,9803,946,-3.2966483384370804,0.0028460952,-0.009715207415865734,1.8012799999999995e-05,0.1837541840504855,0.0198974609375,0.9715510606765747,0.15,18124,0.05365676060318947,86.69,1034.21
9283584,4533,9805,946,-3.5695020481944084,0.0032801344,-0.009869127970887348,1.7961599999999994e-05,0.07479345123283565,0.0286865234375,0.9849214553833008,0.15,18128,-0.0325765386223793,86.52,1031.98
9285632,4534,9807,946,-3.6884952187538147,0.0024779923,-0.010625882234307937,1.7910399999999994e-05,0.08346846979111433,0.0186767578125,0.9896669983863831,0.15,18132,-0.020081669092178345,86.36,1031.46
9287680,4535,9809,946,-3.554575204849243,0.0032677497,-0.011106840203865431,1.7859199999999993e-05,0.09779706760309637,0.0325927734375,0.9845417141914368,0.15,18136,-0.009133413434028625,86.39,1031.24
9289728,4536,9811,946,-3.556990012526512,0.0025984107,-0.011901342193596065,1.780799999999999e-05,0.05879134405404329,0.01904296875,0.9925916194915771,0.15,18140,-0.029087718576192856,86.45,1030.58
9291776,4537,9814,946,-3.540599688887596,0.0026395028,-0.009374560453579761,1.775679999999999e-05,0.13853650074452162,0.0164794921875,0.9870074987411499,0.15,18144,0.04222121834754944,86.37,1029.82
9293824,4538,9816,946,-3.3455832228064537,0.0020500603,-0.008583401082432829,1.770559999999999e-05,0.1631964755943045,0.013671875,0.9755972027778625,0.15,18148,-0.007688645273447037,86.53,1032.08
9295872,4539,9818,946,-3.25808085501194,0.0017227989,-0.010521622141823173,1.7654399999999988e-05,0.0899961405666545,0.0107421875,0.9856008291244507,0.15,18152,-0.024539627134799957,86.46,1031.44
9297920,4540,9820,946,-3.515304371714592,0.0029378305,-0.01041640810581157,1.7603200000000015e-05,0.12698811246082187,0.0238037109375,0.9796130061149597,0.15,18156,0.023708399385213852,86.29,1029.64
9299968,4541,9822,946,-3.4225613474845886,0.0021824343,-0.010454708724864759,1.755200000000001e-05,0.05753192165866494,0.0166015625,0.9917730689048767,0.15,18160,-0.03074968233704567,86.22,1029.04
9302016,4542,9825,946,-3.589992843568325,0.0038614618,-0.0119202907953877,1.750080000000001e-05,0.04364636912941933,0.030029296875,0.991533637046814,0.15,18164,-0.04824886471033096,86.44,1031.22
9304064,4543,9827,946,-3.6856726706027985,0.0024802997,-0.011758425273001194,1.744960000000001e-05,0.03842155879829079,0.0186767578125,0.9939983487129211,0.15,18168,-0.044340550899505615,86.41,1030.78
9306112,4544,9829,946,-3.5669940188527107,0.0029003748,-0.010513293964322656,1.739840000000001e-05,0.09024132858030498,0.02978515625,0.9884108901023865,0.15,18172,-0.01679769903421402,86.58,1032.08
9308160,4545,9831,946,-3.5335946455597878,0.0034325938,-0.012517138646217063,1.734720000000001e-05,0.04948368133045733,0.02978515625,0.993499219417572,0.15,18176,-0.04265088587999344,86.58,1031.97
9310208,4546,9834,946,-3.412685453891754,0.0033889867,-0.0115070153697161,1.7296000000000005e-05,0.04321456787874922,0.0240478515625,0.9935254454612732,0.15,18180,-0.0385991707444191,86.58,1032.04
9312256,4547,9836,946,-3.3978342786431313,0.0019438058,-0.009806135116377845,1.7244800000000005e-05,0.06932611588854343,0.011962890625,0.9903776049613953,0.15,18184,-0.013205572962760925,86.62,1032.34
9314304,4548,9838,946,-3.4187643080949783,0.0034988914,-0.009976516230381094,1.7193600000000004e-05,0.199433165602386,0.0318603515625,0.9676907658576965,0.15,18188,0.026565242558717728,86.73,1033.62
9316352,4549,9840,946,-3.563472755253315,0.0023961673,-0.010920348984654993,1.7142400000000004e-05,0.059423103579320014,0.0157470703125,0.9911935925483704,0.15,18192,-0.03165314346551895,86.87,1035.28
9318400,4550,9842,946,-3.7265699803829193,0.0038146116,-0.006065494031645358,1.70912e-05,0.12222857167944312,0.038330078125,0.977971613407135,0.15,18196,0.00888078659772873,86.89,1035.03
9320448,4551,9844,946,-3.647342801094055,0.0025998529,-0.008469783322652802,1.704e-05,0.08211021148599684,0.0189208984375,0.9852719902992249,0.15,18200,-0.017092149704694748,86.89,1035.03
9322496,4552,9847,946,-3.556016743183136,0.003152001,-0.009379977273056284,1.69888e-05,0.14715362107381225,0.0263671875,0.97295743227005,0.15,18204,0.02741222083568573,86.86,1034.51
9324544,4553,9849,946,-3.470961809158325,0.003466085,-0.00860915586235933,1.69376e-05,0.09392189199570566,0.0272216796875,0.9909701347351074,0.15,18208,-0.01180984079837799,86.86,1034.21
9326592,4554,9851,946,-3.469586007297039,0.002310222,-0.009534613433061168,1.6886399999999995e-05,0.05339530581841245,0.0147705078125,0.9919712543487549,0.15,18212,-0.029632598161697388,86.63,1031.51
9328640,4555,9853,946,-3.2985994294285774,0.003230038,-0.011460031237220392,1.6835199999999994e-05,0.05066947638988495,0.0294189453125,0.9929956197738647,0.15,18216,-0.029550660401582718,86.52,1030.83
9330688,4556,9855,946,-3.2841206938028336,0.0017397448,-0.007314074944588356,1.6783999999999994e-05,0.154728508554399,0.012939453125,0.9760973453521729,0.15,18220,-0.004959587007761002,86.42,1030.24
9332736,4557,9857,946,-3.5151039734482765,0.002445941,-0.01057314922218211,1.6732799999999993e-05,0.049220612505450845,0.017822265625,0.9908241033554077,0.15,18224,-0.03241994231939316,86.39,1029.9
9334784,4558,9860,946,-3.5594282671809196,0.0035467793,-0.008712367547559552,1.6681599999999993e-05,0.11468597175553441,0.0321044921875,0.9782203435897827,0.15,18228,0.013087380677461624,86.42,1029.89
9336832,4559,9862,946,-3.6214254274964333,0.0026593872,-0.010157985394471325,1.663039999999999e-05,0.08784963714424521,0.0220947265625,0.9819275736808777,0.15,18232,-0.01086096465587616,86.53,1030.57
9338880,4560,9864,946,-3.656802460551262,0.002696097,-0.010775595059385523,1.657919999999999e-05,0.0484658177010715,0.0174560546875,0.9909960031509399,0.15,18236,-0.0412018783390522,86.49,1029.74
9340928,4561,9866,946,-3.6320232823491096,0.002178809,-0.010918383792159148,1.6527999999999988e-05,0.04631944606080651,0.0157470703125,0.9958186745643616,0.15,18240,-0.03233107179403305,86.52,1029.56
9342976,4562,9868,946,-3.511520691215992,0.0032701828,-0.011962291348027065,1.6476800000000015e-05,0.0421434132149443,0.0302734375,0.9944924712181091,0.15,18244,-0.034888796508312225,86.55,1029.57
9345024,4563,9871,946,-3.241553634405136,0.0026182025,-0.01017907212371938,1.6425600000000014e-05,0.07749639276880771,0.019287109375,0.9901306629180908,0.15,18248,-0.008339375257492065,86.5,1028.81
9347072,4564,9873,946,-3.3200517296791077,0.0037867208,-0.007505757646868005,1.637440000000001e-05,0.15408223285339773,0.0335693359375,0.9783674478530884,0.15,18252,0.024772796779870987,86.59,1029.87
9349120,4565,9875,946,-3.5808499082922935,0.0033592633,-0.008567679673433304,1.632320000000001e-05,0.15309159737080336,0.0230712890625,0.9691858887672424,0.15,18256,0.04341904819011688,86.5,1029.33
9351168,4566,9877,946,-3.295793280005455,0.0030212721,-0.008814478700514883,1.627200000000001e-05,0.1477201150264591,0.02734375,0.9719710946083069,0.15,18260,0.0027705058455467224,86.17,1025.84
9353216,4567,9879,946,-3.668208934366703,0.0030937842,-0.008738565957173705,1.622080000000001e-05,0.08158884360454977,0.025390625,0.9859752655029297,0.15,18264,-0.023024752736091614,86.18,1025.99
9355264,4568,9882,946,-3.57330621778965,0.0030580629,-0.01105400247615762,1.6169600000000005e-05,0.042495844536460936,0.0233154296875,0.9928994178771973,0.15,18268,-0.04623294621706009,86.44,1028.35
9357312,4569,9884,946,-3.6192492619156837,0.0025221014,-0.011634582537226379,1.6118400000000005e-05,0.04946383542846888,0.0194091796875,0.9945452213287354,0.15,18272,-0.03791653364896774,86.42,1028.49
9359360,4570,9886,946,-3.498664177954197,0.0030815352,-0.010579761743429117,1.6067200000000004e-05,0.06452283926773816,0.0233154296875,0.9926151633262634,0.15,18276,-0.03918428346514702,86.37,1028.11
9361408,4571,9888,946,-3.339393086731434,0.002840859,-0.010125454660737887,1.6016000000000004e-05,0.040213477215729654,0.0240478515625,0.993914008140564,0.15,18280,-0.033393070101737976,86.37,1028.02
9363456,4572,9891,946,-3.2614027559757233,0.0023017342,-0.0069599800917785615,1.59648e-05,0.231964027043432,0.0166015625,0.9692073464393616,0.15,18284,0.07686343789100647,86.36,1027.93
9365504,4573,9893,946,-3.2726669907569885,0.0019389222,-0.009800155217817519,1.59136e-05,0.09974613483063877,0.0107421875,0.9827935099601746,0.15,18288,-0.00024222955107688904,86.36,1027.96
9367552,4574,9895,946,-3.618030145764351,0.0022329926,-0.008425419888226315,1.58624e-05,0.06759401620365679,0.011474609375,0.990079402923584,0.15,18292,-0.0201568603515625,86.44,1028.81
9369600,4575,9897,946,-3.558508113026619,0.002039717,-0.010113718017237261,1.58112e-05,0.03986895881826058,0.0108642578125,0.9930663108825684,0.15,18296,-0.03576691076159477,86.5,1028.88
9371648,4576,9899,946,-3.583301693201065,0.0032061394,-0.009931540611432865,1.5759999999999998e-05,0.04778498271480203,0.026611328125,0.9931806325912476,0.15,18300,-0.03405698388814926,86.6,1029.72
9373696,4577,9902,946,-3.6244949027895927,0.003007688,-0.00962390034692362,1.5708799999999994e-05,0.11299072578549385,0.0230712890625,0.9858570694923401,0.15,18304,-0.006876647472381592,87.11,1034.2
9375744,4578,9904,946,-3.501922443509102,0.0023969235,-0.00983345162239857,1.5657599999999994e-05,0.04154151689726859,0.0169677734375,0.9954480528831482,0.15,18308,-0.028986135497689247,87.1,1034.21
9377792,4579,9906,946,-3.279570572078228,0.002992313,-0.007565168867586181,1.5606399999999993e-05,0.1809438611380756,0.02587890625,0.9706181287765503,0.15,18312,0.020504966378211975,87.32,1035.41
9379840,4580,9908,946,-3.287642925977707,0.0027543474,-0.008715498173842207,1.5555199999999993e-05,0.14666636381298304,0.020263671875,0.9821802973747253,0.15,18316,-0.004613570868968964,87.36,1035.73
9381888,4581,9910,946,-3.4100629165768623,0.0022876633,-0.00878097812528722,1.550399999999999e-05,0.09829324227757752,0.0167236328125,0.9858286380767822,0.15,18320,0.008160583674907684,87.17,1033.65
9383936,4582,9912,946,-3.5122631043195724,0.0040484797,-0.010568664758466184,1.545279999999999e-05,0.09431262745056301,0.03515625,0.9875474572181702,0.15,18324,-0.02416006475687027,87.17,1033.65
9385984,4583,9915,946,-3.4817975237965584,0.0016598979,-0.007516045559896156,1.5401599999999988e-05,0.11607103981077671,0.01318359375,0.9777950644493103,0.15,18328,0.0008503198623657227,87.33,1034.57
9388032,4584,9917,946,-3.4971355721354485,0.0019042401,-0.009335501148598269,1.5350399999999988e-05,0.11080252239480615,0.0135498046875,0.9839398860931396,0.15,18332,-0.009734679013490677,87.47,1034.72
9390080,4585,9919,946,-3.5777417346835136,0.0018429933,-0.008510297164320946,1.5299200000000014e-05,0.08673562994226813,0.012939453125,0.9889642000198364,0.15,18336,-0.014690890908241272,87.45,1034.85
9392128,4586,9921,946,-3.504225194454193,0.0025985523,-0.009146412223344669,1.5248000000000012e-05,0.07216813822742552,0.0223388671875,0.9903098344802856,0.15,18340,-0.013951443135738373,87.54,1036.2
9394176,4587,9923,946,-3.549799695611,0.0016487627,-0.010222461773082614,1.519680000000001e-05,0.05019635788630694,0.0093994140625,0.9937223792076111,0.15,18344,-0.03735051304101944,87.5,1035.64
9396224,4588,9926,946,-3.368965305387974,0.0035538822,-0.010727900720667094,1.514560000000001e-05,0.09165361290797591,0.0302734375,0.9878952503204346,0.15,18348,-0.015086673200130463,87.43,1035.1
9398272,4589,9928,946,-3.479265868663788,0.0033207594,-0.010096554935444146,1.5094400000000007e-05,0.07376128353644162,0.0263671875,0.9896963834762573,0.15,18352,-0.015510331839323044,87.42,1034.26
9400320,4590,9930,946,-3.533756509423256,0.0024682302,-0.008253420965047553,1.5043200000000007e-05,0.19586152210831642,0.0157470703125,0.9731029272079468,0.15,18356,0.07336971163749695,87.42,1034.26
9402368,4591,9932,946,-3.4371991977095604,0.0021978435,-0.010473814530996606,1.4992000000000005e-05,0.05529399809893221,0.0150146484375,0.9893403649330139,0.15,18360,-0.025919435545802116,87.57,1035.85
9404416,4592,9935,946,-3.4750797376036644,0.002384049,-0.00975169449520763,1.4940800000000004e-05,0.07685937557835132,0.018310546875,0.9893625378608704,0.15,18364,-0.0203259140253067,87.58,1036.55
9406464,4593,9937,946,-3.5593846812844276,0.0028789889,-0.010745284598669969,1.4889600000000004e-05,0.07443055661860853,0.0274658203125,0.9895318746566772,0.15,18368,-0.022498972713947296,87.55,1036.4
9408512,4594,9939,946,-3.7529032453894615,0.002078312,-0.007706409931415692,1.4838400000000002e-05,0.08348208165261894,0.0126953125,0.9892550110816956,0.15,18372,-0.002360280603170395,87.63,1036.99
