time/total_timesteps,time/time_elapsed,time/iterations,time/fps,train/approx_kl,train/policy_gradient_loss,train/learning_rate,train/entropy_loss,train/explained_variance,train/clip_range,train/value_loss,train/clip_fraction,train/loss,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean
4204544,4112,2053,1022,0.004718092,-0.00505013058136683,7.97504e-05,-4.400260910391808,0.9590559601783752,0.1,0.21668316656723619,0.123046875,0.07376918941736221,8208,55.465235449999994,907.96
4206592,4114,2054,1022,0.0030909483,-0.007235963916173205,7.95456e-05,-4.320456385612488,0.9435651302337646,0.1,0.3310956498607993,0.100830078125,0.10748358070850372,8212,55.69685727,910.93
4208640,4116,2055,1022,0.004028388,-0.0066169420897495,7.934079999999998e-05,-4.385981872677803,0.9331400394439697,0.1,0.4318414209410548,0.0887451171875,0.13133957982063293,8216,56.20879201999999,917.4
4210688,4118,2056,1022,0.002590274,-0.00592031680571381,7.913599999999998e-05,-4.353155359625816,0.9304551482200623,0.1,0.3963795332238078,0.073974609375,0.1283268928527832,8220,55.971926589999995,913.97
4212736,4120,2057,1022,0.003165333,-0.004938122321618721,7.893119999999998e-05,-4.283146619796753,0.9017602205276489,0.1,0.3981259409338236,0.1038818359375,0.10415469110012054,8224,55.94044384,913.54
4214784,4122,2058,1022,0.003042963,-0.00554158422164619,7.872639999999998e-05,-4.345736652612686,0.9432287216186523,0.1,0.3068681703880429,0.0914306640625,0.07076062262058258,8228,55.60062260999999,909.43
4216832,4124,2059,1022,0.003644763,-0.003160633990773931,7.852160000000003e-05,-4.3454189002513885,0.8967151045799255,0.1,0.334246673155576,0.1026611328125,0.10107129067182541,8232,55.91966901,911.92
4218880,4126,2060,1022,0.0045109233,-0.0035923199175158516,7.831680000000002e-05,-4.350587546825409,0.8896921277046204,0.1,0.3615608704276383,0.1004638671875,0.09505632519721985,8236,56.279321629999984,916.83
4220928,4128,2061,1022,0.0033911215,-0.006020632092258893,7.811200000000001e-05,-4.467744305729866,0.9535984992980957,0.1,0.29032399971038103,0.10791015625,0.08892557770013809,8240,56.39685995999999,918.62
4222976,4130,2062,1022,0.002883176,-0.005164849862921983,7.790720000000001e-05,-4.350602075457573,0.954370379447937,0.1,0.2541992091573775,0.1156005859375,0.05021901801228523,8244,56.41764401,918.78
4225024,4132,2063,1022,0.002555518,-0.0087981364922598,7.770240000000001e-05,-4.261531844735146,0.9598033428192139,0.1,0.19660558318719268,0.070068359375,0.04137827455997467,8248,56.68077960999999,922.3
4227072,4134,2064,1022,0.002779164,-0.007584643899463117,7.74976e-05,-4.330307841300964,0.9517898559570312,0.1,0.2275324808433652,0.0787353515625,0.027185536921024323,8252,56.91936332,927.53
4229120,4136,2065,1022,0.0024740603,-0.0060850529407616705,7.729279999999999e-05,-4.233085110783577,0.930883526802063,0.1,0.3575339773669839,0.0712890625,0.11969322711229324,8256,56.91936332,927.53
4231168,4138,2066,1022,0.003758971,-0.0073931273218477145,7.708799999999999e-05,-4.264533877372742,0.8345122337341309,0.1,0.30875856149941683,0.1114501953125,0.057607535272836685,8260,56.984849690000004,928.27
4233216,4140,2067,1022,0.00247967,-0.007296184412552975,7.688319999999999e-05,-4.416765943169594,0.8902462720870972,0.1,0.2753332210704684,0.0753173828125,0.11914648115634918,8264,57.00287709,928.42
4235264,4142,2068,1022,0.0030505552,-0.005427576077636331,7.667839999999999e-05,-4.3841582685709,0.9322021007537842,0.1,0.2530932081863284,0.0877685546875,0.08560286462306976,8268,57.16523192999999,930.39
4237312,4144,2069,1022,0.0023826077,-0.007168801414081827,7.647359999999997e-05,-4.443206921219826,0.9815134406089783,0.1,0.13902942463755608,0.091552734375,0.0004788339138031006,8272,57.33279864,936.72
4239360,4146,2070,1022,0.0064665535,-0.0033916017273440957,7.626880000000002e-05,-4.473872989416122,0.9460229277610779,0.1,0.40072203567251563,0.12353515625,0.1105259358882904,8276,57.31622,937.03
4241408,4148,2071,1022,0.004621867,-0.0056959610228659585,7.606400000000002e-05,-4.362196430563927,0.9439142346382141,0.1,0.33640210051089525,0.122314453125,0.08998003602027893,8280,57.072019630000014,932.99
4243456,4150,2072,1022,0.0018818603,-0.007303194783162326,7.585920000000002e-05,-4.373118981719017,0.953222930431366,0.1,0.292031061835587,0.0518798828125,0.04462708160281181,8284,57.41223826999999,940.62
4245504,4152,2073,1022,0.0033261734,-0.008333099423907697,7.565440000000002e-05,-4.314708307385445,0.9643229842185974,0.1,0.2406322956085205,0.1064453125,0.03360459953546524,8288,57.784727459999985,946.56
4247552,4154,2074,1022,0.0021210324,-0.0038792605773778632,7.54496e-05,-4.249877497553825,0.8976796269416809,0.1,0.3701455700211227,0.046630859375,0.11289887130260468,8292,57.77155831999998,946.9
4249600,4156,2075,1022,0.0035047214,-0.007474800746422261,7.52448e-05,-4.240287274122238,0.9117243885993958,0.1,0.2746137520298362,0.106201171875,0.05739745870232582,8296,57.77155831999998,946.9
4251648,4158,2076,1022,0.0028773947,-0.009156001280643977,7.504e-05,-4.294015631079674,0.9288727641105652,0.1,0.20003003301098943,0.089111328125,0.012088999152183533,8300,57.97672505999999,950.17
4253696,4160,2077,1022,0.003036855,-0.01009909130516462,7.48352e-05,-4.472660660743713,0.9708238840103149,0.1,0.16724045621231198,0.0914306640625,0.008600074797868729,8304,58.28535217999999,954.77
4255744,4162,2078,1022,0.002967239,-0.00984089745907113,7.463039999999998e-05,-4.445779845118523,0.9802942872047424,0.1,0.10906145791523159,0.0845947265625,-0.015036314725875854,8308,58.84695975,962.39
4257792,4164,2079,1022,0.0032018987,-0.005087749712402001,7.442559999999998e-05,-4.416912376880646,0.958143949508667,0.1,0.2436050516553223,0.0860595703125,0.045398417860269547,8312,58.750562359999996,960.7
4259840,4166,2080,1022,0.0027190838,-0.00820081084384583,7.422079999999998e-05,-4.386939138174057,0.9627431631088257,0.1,0.22516179317608476,0.06494140625,0.023740634322166443,8316,58.760772720000006,959.83
4261888,4168,2081,1022,0.0026958599,-0.006992849841481075,7.401600000000003e-05,-4.308433338999748,0.9575792551040649,0.1,0.24054936692118645,0.0670166015625,0.04491805285215378,8320,58.853628580000006,961.67
4263936,4170,2082,1022,0.0024492657,-0.006940233331988566,7.381120000000003e-05,-4.331331834197044,0.9411849975585938,0.1,0.33119957242161036,0.061767578125,0.07099480926990509,8324,58.66634490000001,959.86
4265984,4172,2083,1022,0.0030080536,-0.0072073099872795865,7.360640000000001e-05,-4.271393954753876,0.9445408582687378,0.1,0.35424012457951903,0.084228515625,0.09876443445682526,8328,58.73900886000001,962.23
4268032,4174,2084,1022,0.0027834268,-0.004796403052750975,7.340160000000001e-05,-4.351177200675011,0.9129518270492554,0.1,0.3099747938103974,0.0787353515625,0.06610850989818573,8332,58.73900886000001,962.23
4270080,4176,2085,1022,0.0025247904,-0.006236223678570241,7.319680000000001e-05,-4.334994122385979,0.950577974319458,0.1,0.17414648202247918,0.077392578125,-0.005242932587862015,8336,59.05839328,966.63
4272128,4179,2086,1022,0.0024441974,-0.008534062333637848,7.299200000000001e-05,-4.404080048203468,0.9773117303848267,0.1,0.13130836002528667,0.08154296875,0.0007483214139938354,8340,59.51328842000001,971.94
4274176,4181,2087,1022,0.0033110604,-0.009284351923270151,7.278719999999999e-05,-4.312605500221252,0.9722669124603271,0.1,0.18052053404971957,0.0853271484375,0.03318622708320618,8344,59.70054909,975.62
4276224,4182,2088,1022,0.0025321865,-0.005402069044066593,7.258239999999999e-05,-4.338759556412697,0.9566786289215088,0.1,0.225515803322196,0.0791015625,0.09695211797952652,8348,59.70054909,975.62
4278272,4184,2089,1022,0.0026087356,-0.007416990672936663,7.237759999999999e-05,-4.289585262537003,0.9210342168807983,0.1,0.2399143986403942,0.083251953125,0.07983199506998062,8352,59.853363309999985,977.68
4280320,4186,2090,1022,0.0026527292,-0.00799006805755198,7.217279999999999e-05,-4.321247071027756,0.9592126607894897,0.1,0.19682652549818158,0.0712890625,0.022960767149925232,8356,59.884505719999986,977.1
4282368,4188,2091,1022,0.003114359,-0.0014771863934583962,7.196799999999997e-05,-4.36039811372757,0.9165442585945129,0.1,0.4734202502295375,0.06982421875,0.1802671253681183,8360,59.919305810000004,979.34
4284416,4191,2092,1022,0.0035230783,-0.00544974030344747,7.176320000000002e-05,-4.5259102284908295,0.9630460739135742,0.1,0.29257361963391304,0.079345703125,0.09295622259378433,8364,59.870188670000005,978.63
4286464,4193,2093,1022,0.0022599709,-0.006456588329456281,7.155840000000002e-05,-4.3204327672719955,0.9544221758842468,0.1,0.2243744102306664,0.0584716796875,0.0368754044175148,8368,59.870188670000005,978.63
4288512,4195,2094,1022,0.0027241285,-0.006917479244293645,7.135360000000002e-05,-4.437011137604713,0.9789354801177979,0.1,0.127132807392627,0.0687255859375,-0.009555153548717499,8372,60.23358174999999,985.85
4290560,4197,2095,1022,0.003252414,-0.008986018947325647,7.114880000000002e-05,-4.37457811832428,0.9720221757888794,0.1,0.18855996197089553,0.0760498046875,0.010927490890026093,8376,60.392968679999996,989.65
4292608,4199,2096,1022,0.0020113885,-0.008061227184953168,7.0944e-05,-4.301174104213715,0.9806485772132874,0.1,0.13917372655123472,0.06787109375,0.01078832894563675,8380,60.61753158,993.32
4294656,4201,2097,1022,0.0025233752,-0.008030638127820566,7.07392e-05,-4.412386208772659,0.9767469763755798,0.1,0.20072266273200512,0.0689697265625,0.043467313051223755,8384,60.5038179,993.76
4296704,4203,2098,1022,0.0031733296,-0.010211745073320344,7.05344e-05,-4.290229484438896,0.9645870327949524,0.1,0.1475669965147972,0.0887451171875,-0.011279989033937454,8388,60.450686280000006,992.9
4298752,4205,2099,1022,0.0030684,-0.008944886998506263,7.03296e-05,-4.427226483821869,0.9467535018920898,0.1,0.19545284053310752,0.0904541015625,0.018326692283153534,8392,60.930016159999994,999.67
4300800,4207,2100,1022,0.0030442497,-0.006303098751232028,7.012479999999998e-05,-4.459463283419609,0.9408037066459656,0.1,0.32692058430984616,0.0885009765625,0.07519619911909103,8396,61.31701168000001,1006.03
4302848,4209,2101,1022,0.0026240281,-0.006926881585968658,6.991999999999998e-05,-4.258670672774315,0.969465970993042,0.1,0.17802919703535736,0.065185546875,0.013470813632011414,8400,61.209672420000004,1003.5
4304896,4211,2102,1022,0.004730513,-0.0036405950668267906,6.971519999999998e-05,-4.371176600456238,0.9046866297721863,0.1,0.4296906986273825,0.1463623046875,0.1092577651143074,8404,61.801447310000015,1010.36
4306944,4213,2103,1022,0.003156039,-0.008673487463966012,6.951040000000003e-05,-4.329089716076851,0.9713208079338074,0.1,0.23565791361033916,0.0977783203125,0.09529746323823929,8408,61.8941183,1012.92
4308992,4215,2104,1022,0.0038594245,-0.008081150968791917,6.930560000000003e-05,-4.230011954903603,0.9532434940338135,0.1,0.22805480239912868,0.0948486328125,0.08410437405109406,8412,61.83751322999999,1010.32
4311040,4217,2105,1022,0.0031181048,-0.009799958759685978,6.910080000000001e-05,-4.303001746535301,0.9281859397888184,0.1,0.2531187254935503,0.0662841796875,0.04930579289793968,8416,61.83751322999999,1010.32
4313088,4219,2106,1022,0.0037547597,-0.004872887482633814,6.889600000000001e-05,-4.46165657043457,0.9294372797012329,0.1,0.3857037820853293,0.092041015625,0.1147744283080101,8420,61.85003687,1010.63
4315136,4221,2107,1022,0.00271373,-0.004059061146108434,6.869120000000001e-05,-4.3199265748262405,0.9553468227386475,0.1,0.24831256177276373,0.091796875,0.03203593194484711,8424,61.974304200000006,1011.15
4317184,4223,2108,1022,0.0031321826,-0.00558331236243248,6.848640000000001e-05,-4.302177757024765,0.9169180393218994,0.1,0.40951765794306993,0.0809326171875,0.09436608850955963,8428,61.58758305000001,1006.53
4319232,4225,2109,1022,0.0040016123,-0.004396970747620799,6.82816e-05,-4.438758909702301,0.9701107144355774,0.1,0.1854600419756025,0.0848388671875,0.030094951391220093,8432,61.581995479999996,1007.33
4321280,4227,2110,1022,0.0027027205,-0.007469714371836744,6.807679999999999e-05,-4.2981602400541306,0.9716821908950806,0.1,0.19736496126279235,0.0550537109375,0.03138572722673416,8436,62.06806316000001,1015.22
4323328,4229,2111,1022,0.004249541,-0.005351325962692499,6.787199999999999e-05,-4.247195944190025,0.95406174659729,0.1,0.36262671696022153,0.1005859375,0.053856782615184784,8440,61.535712950000004,1008.87
4325376,4231,2112,1022,0.0023275344,-0.007106255070539191,6.766719999999999e-05,-4.215896457433701,0.9223983287811279,0.1,0.341025008354336,0.0736083984375,0.03458739072084427,8444,61.535712950000004,1008.87
4327424,4233,2113,1022,0.0021732077,-0.0026272362883901224,6.746239999999997e-05,-4.326167166233063,0.8552499413490295,0.1,0.39842843543738127,0.0650634765625,0.0780097097158432,8448,61.535712950000004,1008.87
4329472,4235,2114,1022,0.0028500033,-0.005088620455353521,6.725759999999997e-05,-4.283612504601479,0.9304482936859131,0.1,0.2016262710094452,0.089599609375,0.03957474231719971,8452,61.43901976,1007.64
4331520,4237,2115,1022,0.0018477258,-0.004917130179819651,6.705280000000002e-05,-4.413415342569351,0.938340961933136,0.1,0.23617690335959196,0.055908203125,0.056332748383283615,8456,61.71431275999999,1011.17
4333568,4239,2116,1022,0.0048207464,-0.002156633883714676,6.684800000000002e-05,-4.377687677741051,0.9353929758071899,0.1,0.299806565977633,0.1185302734375,0.03919227421283722,8460,62.264608199999984,1018.74
4335616,4241,2117,1022,0.002418404,-0.006480683456175029,6.664320000000002e-05,-4.410598888993263,0.956596314907074,0.1,0.26862144796177745,0.0721435546875,0.041709624230861664,8464,62.15339908000001,1014.85
4337664,4243,2118,1022,0.0024165052,-0.008798949740594253,6.64384e-05,-4.339493960142136,0.9826544523239136,0.1,0.1426687000785023,0.0672607421875,-0.00045732036232948303,8468,62.07571257000001,1013.77
4339712,4245,2119,1022,0.0030785007,-0.007326005055801943,6.62336e-05,-4.285147801041603,0.9692499041557312,0.1,0.20301392022520304,0.0733642578125,0.014807812869548798,8472,62.20690683000001,1014.34
4341760,4247,2120,1022,0.003399332,-0.006701673817588016,6.60288e-05,-4.274743422865868,0.959092378616333,0.1,0.2297789710573852,0.085693359375,0.03670385852456093,8476,62.20690683000001,1014.34
4343808,4249,2121,1022,0.0020030332,-0.007378994589089416,6.5824e-05,-4.297365143895149,0.8778261542320251,0.1,0.2565300902351737,0.0538330078125,0.059740178287029266,8480,62.44702880000002,1017.34
4345856,4251,2122,1022,0.0028389855,-0.005974148079985753,6.56192e-05,-4.3858024924993515,0.937452495098114,0.1,0.2525300858542323,0.07958984375,0.05044284090399742,8484,62.17261189000001,1013.42
4347904,4253,2123,1022,0.001970279,-0.007309299209737219,6.541439999999998e-05,-4.416944369673729,0.9417722821235657,0.1,0.22941526351496577,0.06982421875,0.04800961911678314,8488,62.35437275,1014.2
4349952,4255,2124,1022,0.0023043447,-0.00898274959763512,6.520959999999998e-05,-4.440116688609123,0.962060809135437,0.1,0.22629488073289394,0.072265625,0.04338597506284714,8492,62.53157164000001,1015.37
4352000,4257,2125,1022,0.0024783462,-0.007388813712168485,6.500479999999998e-05,-4.405846938490868,0.944260835647583,0.1,0.36163883469998837,0.075439453125,0.1097283884882927,8496,62.53613484,1014.03
4354048,4259,2126,1022,0.0030641374,-0.005443994363304228,6.480000000000003e-05,-4.4011376947164536,0.9448059797286987,0.1,0.28350130561739206,0.0975341796875,0.06463279575109482,8500,62.210191919999986,1009.94
