time/total_timesteps,time/fps,time/time_elapsed,time/iterations,train/policy_gradient_loss,train/n_updates,train/learning_rate,train/approx_kl,train/loss,train/clip_range,train/entropy_loss,train/value_loss,train/explained_variance,train/clip_fraction,rollout/ep_rew_mean,rollout/ep_len_mean
837632,1026,815,409,-0.009896340197883546,1632,0.00020822079999999998,0.00974059,-0.01236916333436966,0.2,-4.869539171457291,0.10756604187190533,0.9636014699935913,0.0982666015625,30.64797387,777.67
839680,1026,817,410,-0.013432154548354447,1636,0.0002081184,0.0116650555,0.0380512997508049,0.2,-4.753869533538818,0.17050762963481247,0.9640018939971924,0.1212158203125,30.669440369999997,779.14
841728,1026,819,411,-0.011413258631364442,1640,0.00020801600000000002,0.008617237,-0.008725017309188843,0.2,-4.801094174385071,0.1279268548823893,0.9678777456283569,0.070556640625,30.749861609999996,783.07
843776,1026,821,412,-0.009322080353740603,1644,0.00020791360000000001,0.011060869,0.00020723789930343628,0.2,-4.7560528963804245,0.15264875045977533,0.9676595330238342,0.1065673828125,30.932825819999998,786.7
845824,1026,823,413,-0.012369576448691078,1648,0.0002078112,0.013962183,-0.019041672348976135,0.2,-4.7536511272192,0.13292955257929862,0.9598675966262817,0.1068115234375,30.932825819999998,786.7
847872,1026,825,414,-0.009778999839909375,1652,0.0002077088,0.0085252775,-0.003350876271724701,0.2,-4.810992121696472,0.18976042559370399,0.899365246295929,0.101318359375,30.979064530000002,786.42
849920,1026,827,415,-0.003713927188073285,1656,0.0002076064,0.015114586,0.014260571449995041,0.2,-4.848393008112907,0.17715302598662674,0.861976146697998,0.127197265625,30.827925089999997,780.33
851968,1026,829,416,-0.011732588696759194,1660,0.000207504,0.010843984,-0.010302640497684479,0.2,-4.805576801300049,0.10647174180485308,0.9681298136711121,0.10546875,30.792837260000002,779.22
854016,1026,832,417,-0.012897099848487414,1664,0.0002074016,0.009757549,-0.01501263678073883,0.2,-4.72908741235733,0.1385765098966658,0.9670631289482117,0.0799560546875,30.637617630000005,774.54
856064,1026,834,418,-0.012769110937369987,1668,0.00020729920000000002,0.010662869,-0.0315566249191761,0.2,-4.751619875431061,0.12086802558042109,0.9670675992965698,0.1082763671875,30.702684800000007,778.01
858112,1026,836,419,-0.0086503493366763,1672,0.00020719680000000001,0.010453046,0.034395866096019745,0.2,-4.801177948713303,0.25213024765253067,0.9139959812164307,0.0595703125,30.879412430000006,783.39
860160,1026,838,420,-0.009403414966072887,1676,0.0002070944,0.0066510225,0.038353439420461655,0.2,-4.673348233103752,0.22011053375899792,0.9518007636070251,0.079833984375,30.856273680000005,782.66
862208,1026,840,421,-0.008741299679968506,1680,0.00020699200000000003,0.010514709,0.02015112340450287,0.2,-4.746411964297295,0.2162225842475891,0.9182724952697754,0.084228515625,30.95690929,785.93
864256,1026,842,422,-0.010090215131640434,1684,0.00020688960000000002,0.011904143,-0.00650179386138916,0.2,-4.9035740196704865,0.13664252660237253,0.8895539045333862,0.104736328125,30.898971080000003,782.07
866304,1026,844,423,-0.010945896880002692,1688,0.0002067872,0.010147206,-0.009026139974594116,0.2,-4.826072052121162,0.12361180013976991,0.9645742774009705,0.0694580078125,30.86471695,781.15
868352,1026,846,424,-0.007268418208695948,1692,0.0002066848,0.007643436,0.005983978509902954,0.2,-4.731295228004456,0.1689539705403149,0.9450505971908569,0.069091796875,31.143703809999998,786.98
870400,1026,848,425,-0.011632893612841144,1696,0.0002065824,0.008933103,0.007059171795845032,0.2,-4.775701463222504,0.21744085242971778,0.9368491768836975,0.0859375,31.333088780000004,789.68
872448,1026,850,426,-0.008758811905863695,1700,0.00020648,0.008729261,0.017131589353084564,0.2,-4.686135873198509,0.20901783974841237,0.9563278555870056,0.073974609375,31.383181939999997,786.59
874496,1026,852,427,-0.009053075438714586,1704,0.0002063776,0.0070697065,0.01168910413980484,0.2,-4.662767171859741,0.19409955758601427,0.9624621272087097,0.063720703125,31.383181939999997,786.59
876544,1026,854,428,-0.01135165902087465,1708,0.0002062752,0.010333769,-0.01031540334224701,0.2,-4.730779826641083,0.15043009212240577,0.9389551877975464,0.1112060546875,31.39925301,786.93
878592,1025,856,429,-0.012885516625829041,1712,0.0002061728,0.008901011,-0.006357841193675995,0.2,-4.930928617715836,0.13523123133927584,0.9460774660110474,0.093505859375,31.25872352,781.05
880640,1026,858,430,-0.010296109248884022,1716,0.00020607039999999998,0.0109078195,-0.02279466763138771,0.2,-4.666437417268753,0.13584915548563004,0.9666924476623535,0.082275390625,31.357498080000006,780.06
882688,1026,860,431,-0.014039248635526747,1720,0.00020596799999999998,0.013449173,-0.002152644097805023,0.2,-4.713332802057266,0.20549831725656986,0.9312407970428467,0.104248046875,31.325484060000004,780.17
884736,1025,862,432,-0.012028830620693043,1724,0.00020586560000000002,0.012685662,-0.024535246193408966,0.2,-4.714101210236549,0.13906873110681772,0.9356327652931213,0.09619140625,31.049969990000005,771.77
886784,1025,864,433,-0.007583330007037148,1728,0.00020576320000000002,0.007582214,0.05008748173713684,0.2,-4.775135278701782,0.22093313513323665,0.8979734182357788,0.06640625,31.189275000000006,775.45
888832,1025,866,434,-0.004662989638745785,1732,0.0002056608,0.008392903,0.00563398003578186,0.2,-4.5805733948946,0.1629275782033801,0.954034149646759,0.0950927734375,31.189275000000006,775.45
890880,1025,868,435,-0.010257879563141614,1736,0.0002055584,0.009779736,-0.028518855571746826,0.2,-4.818205818533897,0.11219105101190507,0.9164708852767944,0.098876953125,31.249641100000005,774.98
892928,1025,870,436,-0.0044568088196683675,1740,0.000205456,0.008153634,0.006381228566169739,0.2,-4.775998637080193,0.16560529870912433,0.938792884349823,0.0980224609375,31.287867869999996,774.65
894976,1025,872,437,-0.007362826057942584,1744,0.0002053536,0.010818868,0.0015151500701904297,0.2,-4.657347843050957,0.17197524686343968,0.9528385996818542,0.1146240234375,31.31173734,774.66
897024,1025,874,438,-0.008652356074890122,1748,0.0002052512,0.008757666,0.0014611706137657166,0.2,-4.761321410536766,0.15838287910446525,0.938338577747345,0.0802001953125,31.318241019999995,775.51
899072,1025,876,439,-0.010112311778357252,1752,0.0002051488,0.0069226925,-0.0030991844832897186,0.2,-4.780317902565002,0.14520592940971255,0.9281322360038757,0.0836181640625,31.388950069999996,779.29
901120,1025,878,440,-0.007007969106780365,1756,0.0002050464,0.011515947,-0.017665885388851166,0.2,-4.780758202075958,0.129187545273453,0.9604699611663818,0.07861328125,31.54697654,784.11
903168,1025,880,441,-0.010056814760901034,1760,0.000204944,0.016386759,0.031225115060806274,0.2,-4.604227304458618,0.2053737435489893,0.9429093599319458,0.1077880859375,31.58039911000001,785.38
905216,1025,882,442,-0.00843474207795225,1764,0.00020484160000000003,0.00878697,0.023960717022418976,0.2,-4.782165840268135,0.19821354281157255,0.9029198884963989,0.076171875,31.698286290000006,787.65
907264,1025,884,443,-0.011448442965047434,1768,0.00020473920000000002,0.010779565,-0.007647961378097534,0.2,-4.747941881418228,0.1615418486762792,0.9388867616653442,0.102783203125,31.8416207,788.45
909312,1025,886,444,-0.005428245844086632,1772,0.0002046368,0.007896734,0.01130322739481926,0.2,-4.713049083948135,0.204666452948004,0.9373124241828918,0.0576171875,31.81136481,784.51
911360,1025,888,445,-0.00980920551228337,1776,0.0002045344,0.008277499,0.050098828971385956,0.2,-4.761162683367729,0.21766023430973291,0.9085108637809753,0.0794677734375,31.695100550000003,780.29
913408,1025,890,446,-0.007852366368751973,1780,0.000204432,0.008993809,0.0024634674191474915,0.2,-4.770188510417938,0.15830528549849987,0.9549623131752014,0.0694580078125,31.735324140000003,779.95
915456,1025,892,447,-0.010347194940550253,1784,0.00020432960000000002,0.009811536,-0.02146296203136444,0.2,-4.730620160698891,0.1304694653954357,0.9556741714477539,0.098876953125,31.895089609999996,782.28
917504,1025,894,448,-0.009111769730225205,1788,0.0002042272,0.008695936,0.015764258801937103,0.2,-4.7170058488845825,0.16073808958753943,0.9449396729469299,0.0770263671875,31.895089609999996,782.28
919552,1025,896,449,-0.008723490129341371,1792,0.0002041248,0.009117516,0.007402278482913971,0.2,-4.7172092497348785,0.20296320226043463,0.8842654228210449,0.082275390625,31.930295809999993,780.53
921600,1025,898,450,-0.0052682878013001755,1796,0.0002040224,0.008802678,0.026989363133907318,0.2,-4.687134280800819,0.22260849457234144,0.8645028471946716,0.104736328125,31.90941381,777.38
923648,1025,900,451,-0.007734307931968942,1800,0.00020391999999999999,0.008601299,0.08961033821105957,0.2,-4.645811587572098,0.3453042767941952,0.9000633358955383,0.0667724609375,32.060221139999996,780.49
925696,1025,902,452,-0.007737003106740303,1804,0.0002038176,0.005123499,0.10174725949764252,0.2,-4.617190256714821,0.33097241213545203,0.9373607635498047,0.087646484375,32.37601177999999,785.64
927744,1025,904,453,-0.01118922425666824,1808,0.0002037152,0.009779323,0.01865595579147339,0.2,-4.631398513913155,0.1806246149353683,0.9543662667274475,0.0928955078125,32.34981009999999,783.21
929792,1025,906,454,-0.010547530022449791,1812,0.0002036128,0.009987882,0.03381168842315674,0.2,-4.770965039730072,0.2498232531361282,0.8753883838653564,0.0821533203125,32.421885859999996,785.26
931840,1025,908,455,-0.010169279004912823,1816,0.0002035104,0.011352073,-0.022938668727874756,0.2,-4.773440301418304,0.155137550085783,0.9268746972084045,0.090576171875,32.61556841,788.07
933888,1025,910,456,-0.009481800749199465,1820,0.000203408,0.009139667,-0.00914745032787323,0.2,-4.76924766600132,0.1470292757730931,0.9461767077445984,0.107666015625,32.69041315,788.64
935936,1025,912,457,-0.008761011646129191,1824,0.00020330560000000002,0.0079475995,0.04800787568092346,0.2,-4.6542647033929825,0.23075392004102468,0.9551993608474731,0.0703125,32.46526833,779.05
937984,1025,914,458,-0.010255924658849835,1828,0.0002032032,0.0113080945,-0.004396431148052216,0.2,-4.736086040735245,0.17667953809723258,0.9614587426185608,0.093994140625,32.782402059999995,785.82
940032,1025,916,459,-0.01270117744570598,1832,0.0002031008,0.01446097,0.010352000594139099,0.2,-4.724448651075363,0.15057815168984234,0.9632512331008911,0.1298828125,32.56631392999999,779.78
942080,1025,918,460,-0.010439547710120678,1836,0.0002029984,0.011557394,0.016664870083332062,0.2,-4.736874759197235,0.18703349912539124,0.8887826204299927,0.1173095703125,32.53015711,779.65
944128,1025,920,461,-0.007375060406047851,1840,0.000202896,0.01073649,0.004677973687648773,0.2,-4.837970539927483,0.15465419529937208,0.8957098126411438,0.1220703125,32.36215043,773.7
946176,1025,922,462,-0.010637994448188692,1844,0.00020279359999999998,0.0119154025,0.02419774979352951,0.2,-4.656939715147018,0.2217207420617342,0.9428592324256897,0.0999755859375,32.080728879999995,769.86
948224,1025,924,463,-0.009764906659256667,1848,0.00020269120000000003,0.0093169445,0.014325547963380814,0.2,-4.741269886493683,0.17968826135620475,0.942888081073761,0.0836181640625,32.114580909999994,770.51
950272,1025,926,464,-0.012117880076402798,1852,0.00020258880000000002,0.010475123,0.003272734582424164,0.2,-4.750330492854118,0.1652391436509788,0.9525216221809387,0.0882568359375,32.054379669999996,769.46
952320,1025,928,465,-0.009397632034961134,1856,0.0002024864,0.01027197,0.011832904070615768,0.2,-4.736166015267372,0.21918708179146051,0.918702244758606,0.0906982421875,31.988877279999997,769.06
954368,1025,930,466,-0.012434196280082688,1860,0.000202384,0.011892459,-0.005983211100101471,0.2,-4.778135448694229,0.18369421921670437,0.9340022206306458,0.09423828125,32.20243198,772.05
956416,1025,932,467,-0.0089395112299826,1864,0.0002022816,0.007709614,0.00160893052816391,0.2,-4.657704532146454,0.19347649440169334,0.9597768783569336,0.071533203125,32.20551572,770.37
958464,1025,934,468,-0.009451861726120114,1868,0.00020217920000000002,0.012810867,0.05259770154953003,0.2,-4.639404803514481,0.27725393138825893,0.9305459260940552,0.087158203125,32.20551572,770.37
960512,1025,936,469,-0.011402467207517475,1872,0.0002020768,0.016242996,0.047850437462329865,0.2,-4.707402259111404,0.23078201990574598,0.9373453259468079,0.0982666015625,32.19347957,765.31
962560,1025,938,470,-0.010050679935375229,1876,0.0002019744,0.008681299,-0.012405984103679657,0.2,-4.57456162571907,0.17339589493349195,0.9634674191474915,0.0623779296875,32.13406442,762.86
964608,1025,940,471,-0.010728734661825001,1880,0.000201872,0.011541048,0.012271717190742493,0.2,-4.649769842624664,0.19031322421506047,0.9364696741104126,0.10986328125,32.00361449,758.84
966656,1025,942,472,-0.011720431677531451,1884,0.0002017696,0.012868813,-0.002948615700006485,0.2,-4.779769018292427,0.1394652328453958,0.9488580822944641,0.125244140625,32.03899523,757.67
968704,1025,944,473,-0.011995832159300335,1888,0.0002016672,0.014902305,-0.013814989477396011,0.2,-4.669047370553017,0.14843485527671874,0.9557552337646484,0.119384765625,32.08807493000001,751.3
970752,1025,946,474,-0.012813551729777828,1892,0.0002015648,0.012231105,-0.0053982213139534,0.2,-4.619869947433472,0.1947531416080892,0.9619203209877014,0.1048583984375,31.999694770000005,749.17
972800,1025,948,475,-0.006576376617886126,1896,0.0002014624,0.010600854,0.03131457418203354,0.2,-4.5708771497011185,0.24169336166232824,0.9132239818572998,0.0921630859375,31.9850627,747.79
974848,1025,950,476,-0.010125941393198445,1900,0.00020135999999999998,0.011127662,0.0025444626808166504,0.2,-4.627627715468407,0.168416453525424,0.9577300548553467,0.081787109375,31.744769080000005,739.48
976896,1025,952,477,-0.007717573578702286,1904,0.0002012576,0.013294471,-0.006896600127220154,0.2,-4.55580198764801,0.16534006735309958,0.9447178244590759,0.1181640625,31.753914920000003,738.08
978944,1025,954,478,-0.011719059461029246,1908,0.00020115520000000002,0.014655305,0.027494531124830246,0.2,-4.698608472943306,0.21034126495942473,0.9074813723564148,0.103271484375,31.585558079999995,735.86
980992,1025,956,479,-0.007505553920054808,1912,0.00020105280000000001,0.009561852,0.046864576637744904,0.2,-4.557790577411652,0.29631050815805793,0.9016580581665039,0.07861328125,31.37776719,727.01
983040,1025,958,480,-0.005040136078605428,1916,0.0002009504,0.007258743,0.06289374828338623,0.2,-4.5184624791145325,0.33110833959653974,0.9162176251411438,0.0618896484375,31.18079125,725.17
985088,1025,960,481,-0.00884918946394464,1920,0.000200848,0.0068871113,0.02066671848297119,0.2,-4.420858904719353,0.23376057343557477,0.9553422331809998,0.05712890625,31.167414719999996,726.67
987136,1025,962,482,-0.012148232941399328,1924,0.0002007456,0.0108111305,0.050586454570293427,0.2,-4.541765421628952,0.21538332989439368,0.934800922870636,0.07666015625,30.976802049999996,722.97
989184,1025,964,483,-0.013230906683020294,1928,0.0002006432,0.01072006,-0.0010830685496330261,0.2,-4.744929641485214,0.20993374893441796,0.8017417192459106,0.1038818359375,31.072199249999997,716.01
991232,1025,966,484,-0.009862882579909638,1932,0.0002005408,0.00789381,0.00807226076722145,0.2,-4.573353171348572,0.1339246944990009,0.9711173176765442,0.069580078125,30.92032846,711.06
993280,1025,968,485,-0.00923962175147608,1936,0.00020043840000000002,0.008137273,0.022341452538967133,0.2,-4.575180023908615,0.2171845375560224,0.9393563866615295,0.0704345703125,31.028267650000007,709.41
995328,1025,970,486,-0.011349992695613764,1940,0.00020033600000000001,0.0066034268,0.04572227969765663,0.2,-4.632390663027763,0.2121967296116054,0.9359657168388367,0.0618896484375,30.8120231,705.87
997376,1025,972,487,-0.011345143720973283,1944,0.0002002336,0.010779568,0.0071565210819244385,0.2,-4.541681483387947,0.17453098064288497,0.9528785943984985,0.0931396484375,30.747383340000003,702.72
999424,1025,974,488,-0.013020806509302929,1948,0.00020013120000000003,0.011154891,0.021713033318519592,0.2,-4.641326203942299,0.19526350405067205,0.9251298904418945,0.116455078125,30.543050469999997,697.16
1001472,1025,976,489,-0.008804759156191722,1952,0.00020002880000000002,0.01162103,0.011604979634284973,0.2,-4.636490285396576,0.23189402231946588,0.9285478591918945,0.098876953125,30.585081060000004,695.93
1003520,1025,978,490,-0.009827795860473998,1956,0.0001999264,0.011693314,0.0129752978682518,0.2,-4.573367491364479,0.23257521726191044,0.940881073474884,0.0828857421875,30.569086919999997,695.58
1005568,1025,980,491,-0.01203602846362628,1960,0.000199824,0.010128132,0.019375953823328018,0.2,-4.621152758598328,0.1742230663076043,0.9530133605003357,0.1026611328125,30.564691059999994,693.9
1007616,1025,982,492,-0.010524857061682269,1964,0.0001997216,0.008239079,-0.013019070029258728,0.2,-4.67101064324379,0.15932808862999082,0.926276445388794,0.07763671875,30.384398880000003,690.14
1009664,1025,984,493,-0.01495337787491735,1968,0.0001996192,0.012294579,-0.0037391632795333862,0.2,-4.711386620998383,0.12987711187452078,0.9466406106948853,0.1007080078125,30.459896089999997,690.63
1011712,1025,986,494,-0.011241702595725656,1972,0.0001995168,0.012296848,-0.0005741864442825317,0.2,-4.651716247200966,0.15870139189064503,0.9605355262756348,0.0963134765625,30.54329259,686.49
