time/iterations,time/time_elapsed,time/fps,time/total_timesteps,train/approx_kl,train/learning_rate,train/policy_gradient_loss,train/clip_fraction,train/entropy_loss,train/value_loss,train/n_updates,train/clip_range,train/explained_variance,train/loss,rollout/ep_len_mean,rollout/ep_rew_mean
2099,4187,1026,4298752,0.005549271,7.03296e-05,-0.008669775765156373,0.0562744140625,-4.558304414153099,0.2949598520062864,8392,0.15,0.9513420462608337,0.10560117661952972,1013.61,56.176056689999996
2100,4189,1026,4300800,0.00473388,7.012479999999998e-05,-0.01035317505011335,0.052490234375,-4.342397153377533,0.25807606894522905,8396,0.15,0.950197160243988,0.01775120198726654,1016.69,56.42022695000001
2101,4191,1026,4302848,0.006912751,6.991999999999998e-05,-0.009464878152357414,0.0728759765625,-4.345968395471573,0.20345585234463215,8400,0.15,0.9649768471717834,0.02899373322725296,1015.33,56.43425110000002
2102,4193,1026,4304896,0.0029816246,6.971519999999998e-05,-0.009089357074117288,0.0323486328125,-4.33137221634388,0.3014046405442059,8404,0.15,0.9562147259712219,0.05587803199887276,1020.15,56.67409409
2103,4195,1026,4306944,0.0056534875,6.951040000000003e-05,-0.010230474261334166,0.0736083984375,-4.340100213885307,0.3299407986924052,8408,0.15,0.9429137706756592,0.1387268304824829,1020.15,56.67409409
2104,4197,1026,4308992,0.0047323788,6.930560000000003e-05,-0.009610107634216547,0.046630859375,-4.363859713077545,0.2323175510391593,8412,0.15,0.9286633729934692,0.033136218786239624,1020.15,56.67409409
2105,4199,1026,4311040,0.0031707657,6.910080000000001e-05,-0.007462208828656003,0.029052734375,-4.493360713124275,0.3936374569311738,8416,0.15,0.8937649726867676,0.06728421151638031,1017.02,56.51403381000001
2106,4201,1026,4313088,0.0040719206,6.889600000000001e-05,-0.007811050658347085,0.0482177734375,-4.47301921248436,0.22472118632867932,8420,0.15,0.960716724395752,0.08777151256799698,1009.06,56.07672937
2107,4203,1026,4315136,0.0036489652,6.869120000000001e-05,-0.00954999853274785,0.0364990234375,-4.4158676117658615,0.29364859871566296,8424,0.15,0.9600445628166199,0.09514273703098297,1003.39,55.786405750000014
2108,4205,1026,4317184,0.0052351747,6.848640000000001e-05,-0.012147837172960863,0.07421875,-4.3615962862968445,0.1426106549333781,8428,0.15,0.9698447585105896,-0.0034309662878513336,999.33,55.62878151999999
2109,4207,1026,4319232,0.00451612,6.82816e-05,-0.008737393218325451,0.03466796875,-4.267783105373383,0.17991428170353174,8432,0.15,0.9739248752593994,0.03723042458295822,1002.46,55.80366351000001
2110,4209,1026,4321280,0.004018694,6.807679999999999e-05,-0.00807054660981521,0.03564453125,-4.316871836781502,0.34139708895236254,8436,0.15,0.9420531988143921,0.09336812049150467,1008.68,56.09988050000001
2111,4211,1026,4323328,0.0041516307,6.787199999999999e-05,-0.007654505752725527,0.046630859375,-4.374101042747498,0.2806135108694434,8440,0.15,0.9476778507232666,0.04707964137196541,1008.46,56.08872662000001
2112,4213,1026,4325376,0.004395552,6.766719999999999e-05,-0.012229086743900552,0.06689453125,-4.337623327970505,0.27782224072143435,8444,0.15,0.9267075657844543,0.027097657322883606,1002.67,55.76200069000001
2113,4215,1026,4327424,0.005002189,6.746239999999997e-05,-0.00674172469007317,0.042724609375,-4.459239676594734,0.34481917694211006,8448,0.15,0.8794868588447571,0.08231525123119354,1006.36,56.00815303000001
2114,4217,1026,4329472,0.005890456,6.725759999999997e-05,-0.0057972065842477605,0.062255859375,-4.453060030937195,0.3207961628213525,8452,0.15,0.9254608154296875,0.0990835428237915,1006.97,56.262900519999995
2115,4219,1026,4331520,0.0039563975,6.705280000000002e-05,-0.009005233296193182,0.03564453125,-4.409285202622414,0.2375758569687605,8456,0.15,0.975148618221283,0.01896781474351883,998.5,55.85430660000001
2116,4221,1026,4333568,0.0030840184,6.684800000000002e-05,-0.00899279533769004,0.0323486328125,-4.328538849949837,0.3248797217383981,8460,0.15,0.9369691014289856,0.07556648552417755,999.22,55.91960837
2117,4223,1026,4335616,0.005888944,6.664320000000002e-05,-0.010937017272226512,0.056640625,-4.282394036650658,0.35591300018131733,8464,0.15,0.8884125351905823,0.1309707760810852,1003.36,56.08601023
2118,4225,1026,4337664,0.0035625494,6.64384e-05,-0.003459077692241408,0.0643310546875,-4.224028721451759,0.33380737947300076,8468,0.15,0.9158923625946045,0.07855117321014404,1007.85,56.29887720999999
2119,4226,1026,4339712,0.008063711,6.62336e-05,-0.005940358998486772,0.0987548828125,-4.390737131237984,0.4466379815712571,8472,0.15,0.8838708400726318,0.14713367819786072,1002.75,55.97727229
2120,4228,1026,4341760,0.0031421436,6.60288e-05,-0.008168956192093901,0.0330810546875,-4.395646438002586,0.29182530380785465,8476,0.15,0.9254950881004333,0.035769179463386536,1002.75,55.97727229
2121,4230,1026,4343808,0.003235341,6.5824e-05,-0.009800341722439043,0.0341796875,-4.455167591571808,0.18490873975679278,8480,0.15,0.9556514024734497,0.037163883447647095,1004.5,56.06453276
2122,4233,1026,4345856,0.005729712,6.56192e-05,-0.011679469796945341,0.05419921875,-4.44317452609539,0.2080272505991161,8484,0.15,0.9679543972015381,0.03018815815448761,1003.55,55.95740322000002
2123,4235,1026,4347904,0.0034605127,6.541439999999998e-05,-0.007590803223138209,0.029296875,-4.388257458806038,0.1743923812173307,8488,0.15,0.9689130783081055,0.017526764422655106,1007.73,56.36247738000001
2124,4237,1026,4349952,0.0037777666,6.520959999999998e-05,-0.010024040617281571,0.0450439453125,-4.320301562547684,0.1565161084290594,8492,0.15,0.9774566292762756,0.014545917510986328,1008.87,56.545066569999996
2125,4239,1026,4352000,0.0046573374,6.500479999999998e-05,-0.008224036864703521,0.0484619140625,-4.289526075124741,0.25826595723629,8496,0.15,0.9591975212097168,0.0488809272646904,1014.8,56.82215570000001
2126,4240,1026,4354048,0.0038870946,6.480000000000003e-05,-0.009359943374875002,0.0360107421875,-4.298325911164284,0.21681366115808487,8500,0.15,0.9654631018638611,0.030719362199306488,1014.8,56.82215570000001
2127,4242,1026,4356096,0.0041509476,6.459520000000001e-05,-0.00841562334971968,0.060791015625,-4.343697011470795,0.33487748727202415,8504,0.15,0.9278643131256104,0.08286948502063751,1014.12,56.762443790000006
2128,4244,1026,4358144,0.0040364834,6.439040000000001e-05,-0.007297271498828195,0.0494384765625,-4.409660831093788,0.36968080746009946,8508,0.15,0.9255901575088501,0.17066290974617004,1003.21,56.16306165
2129,4246,1026,4360192,0.0038740966,6.418560000000001e-05,-0.009786545924725942,0.0439453125,-4.305797919631004,0.35096857184544206,8512,0.15,0.9494027495384216,0.1552542746067047,1008.32,56.46890399
2130,4248,1026,4362240,0.0027455143,6.398080000000001e-05,-0.007451246783602983,0.0233154296875,-4.378136843442917,0.2040856503881514,8516,0.15,0.953148365020752,0.029184430837631226,1008.32,56.46890399
2131,4250,1026,4364288,0.0049627186,6.377600000000001e-05,-0.007609685941133648,0.0555419921875,-4.341215491294861,0.17349190870299935,8520,0.15,0.9663592576980591,0.03996577858924866,1016.8,57.07556245000001
2132,4252,1026,4366336,0.0019331395,6.357119999999999e-05,-0.008205208359868266,0.012451171875,-4.24680994451046,0.2613853760994971,8524,0.15,0.9548543691635132,0.13675257563591003,1016.4,57.10127598
2133,4254,1026,4368384,0.0071798526,6.336639999999999e-05,-0.007297468968317844,0.0750732421875,-4.336862191557884,0.3218333339318633,8528,0.15,0.9389649033546448,0.08132489025592804,1016.07,57.08765313
2134,4256,1026,4370432,0.003957241,6.316159999999999e-05,-0.0087753705738578,0.05126953125,-4.238971158862114,0.3138437168672681,8532,0.15,0.9440249800682068,0.06913381814956665,1017.56,57.09129553
2135,4258,1026,4372480,0.0034106541,6.295679999999999e-05,-0.00937830496695824,0.035400390625,-4.384172469377518,0.20494950120337307,8536,0.15,0.9648334383964539,0.057608626782894135,1015.57,56.991550149999995
2136,4261,1026,4374528,0.0051071583,6.275199999999997e-05,-0.010675845813238993,0.050537109375,-4.2572969645261765,0.16354286903515458,8540,0.15,0.973766028881073,0.0038670897483825684,1009.86,56.826021880000006
2137,4262,1026,4376576,0.0038297218,6.254720000000002e-05,-0.008383629377931356,0.0360107421875,-4.3366878926754,0.2692651618272066,8544,0.15,0.962354302406311,0.05091918259859085,1009.41,56.87596192000001
2138,4264,1026,4378624,0.0039896537,6.234240000000002e-05,-0.01036775705870241,0.051513671875,-4.290235012769699,0.17741166707128286,8548,0.15,0.9704409241676331,0.026953376829624176,1006.42,56.65102261
2139,4266,1026,4380672,0.0031217434,6.213760000000002e-05,-0.007064566598273814,0.0284423828125,-4.350764155387878,0.24601343646645546,8552,0.15,0.9612138271331787,0.05275891721248627,1010.99,56.92413305000001
2140,4268,1026,4382720,0.005589783,6.193280000000002e-05,-0.010497360213776119,0.0635986328125,-4.285474464297295,0.31242519803345203,8556,0.15,0.9352903962135315,0.04766236990690231,1005.5,56.6714228
2141,4270,1026,4384768,0.0047765565,6.1728e-05,-0.009212484728777781,0.054931640625,-4.242907747626305,0.25187484361231327,8560,0.15,0.9668532013893127,0.011771105229854584,1003.65,56.52133541999999
2142,4273,1026,4386816,0.0028885189,6.15232e-05,-0.007472049648640677,0.0260009765625,-4.302076235413551,0.20497392071411014,8564,0.15,0.9639322757720947,0.02916811779141426,1003.56,56.49733807999999
2143,4275,1026,4388864,0.0073064337,6.13184e-05,-0.005745614107581787,0.085205078125,-4.347602218389511,0.33380556013435125,8568,0.15,0.929462194442749,0.11288425326347351,1003.56,56.49733807999999
2144,4277,1026,4390912,0.0043057213,6.11136e-05,-0.008847702090861276,0.039794921875,-4.309121251106262,0.2710187598131597,8572,0.15,0.8994308710098267,0.02969515696167946,1007.86,56.77542209
2145,4278,1026,4392960,0.0026823652,6.090879999999999e-05,-0.009320697950897738,0.0216064453125,-4.399928629398346,0.3497863612137735,8576,0.15,0.9385427236557007,0.06876339018344879,1003.52,56.68072853
2146,4280,1026,4395008,0.0060872743,6.070399999999998e-05,-0.00409838420455344,0.0755615234375,-4.36553418636322,0.42202367167919874,8580,0.15,0.9386348724365234,0.1631920039653778,1001.24,56.58119984999999
2147,4283,1026,4397056,0.0032604216,6.049919999999998e-05,-0.007455139857484028,0.040771484375,-4.203405290842056,0.11964892945252359,8584,0.15,0.9825678467750549,0.001879081130027771,1006.14,56.853018299999995
2148,4285,1026,4399104,0.0041050953,6.0294400000000024e-05,-0.011114894485217519,0.0394287109375,-4.2654217928647995,0.1913632838986814,8588,0.15,0.9659069180488586,0.028498288244009018,1006.14,56.853018299999995
2149,4287,1026,4401152,0.00386245,6.008960000000002e-05,-0.010639235057169572,0.0404052734375,-4.274341002106667,0.18385989591479301,8592,0.15,0.9666212201118469,0.007246129214763641,1009.16,56.95021010000001
2150,4289,1026,4403200,0.004601584,5.988480000000002e-05,-0.00988650471845176,0.0533447265625,-4.338587701320648,0.21806040266528726,8596,0.15,0.9642425775527954,0.03815499693155289,1009.16,56.95021010000001
2151,4290,1026,4405248,0.0059264423,5.968000000000001e-05,-0.004031563148600981,0.064208984375,-4.413093194365501,0.34046768909320235,8600,0.15,0.9205096364021301,0.04819587618112564,1008.62,56.91897187000001
2152,4292,1026,4407296,0.0059923124,5.947520000000001e-05,-0.008921765605919063,0.0738525390625,-4.35081173479557,0.15981358010321856,8604,0.15,0.967281699180603,0.027937911450862885,1008.62,56.91897187000001
2153,4294,1026,4409344,0.0031451066,5.92704e-05,-0.007825743348803371,0.0301513671875,-4.368124142289162,0.20789215085096657,8608,0.15,0.9485170245170593,0.032253146171569824,1014.56,57.25406641999999
2154,4296,1026,4411392,0.0064024394,5.90656e-05,-0.007800143081112765,0.0592041015625,-4.340620502829552,0.4261033684015274,8612,0.15,0.9376842379570007,0.14498531818389893,1011.2,57.14414395000001
2155,4298,1026,4413440,0.0033839408,5.886079999999999e-05,-0.008941162057453766,0.031005859375,-4.267499089241028,0.2209786819294095,8616,0.15,0.9774094820022583,0.023131713271141052,1010.0,57.136379350000006
2156,4300,1026,4415488,0.0035181362,5.865599999999999e-05,-0.009240169485565275,0.0301513671875,-4.22083555161953,0.2372975144535303,8620,0.15,0.9636027216911316,0.042941175401210785,1012.26,57.332598270000005
2157,4302,1026,4417536,0.0038565625,5.845119999999998e-05,-0.009296802498283796,0.03466796875,-4.193426936864853,0.3027452062815428,8624,0.15,0.9424339532852173,0.08170653879642487,1012.26,57.332598270000005
2158,4304,1026,4419584,0.0047913464,5.824639999999998e-05,-0.007982601731782779,0.056884765625,-4.280254617333412,0.29570787167176604,8628,0.15,0.9001922011375427,0.05518696829676628,1009.38,57.05776089000001
2159,4306,1026,4421632,0.003721869,5.804160000000003e-05,-0.006030964330420829,0.0380859375,-4.370755240321159,0.4444118896499276,8632,0.15,0.8979750871658325,0.23652072250843048,999.73,56.60449019000001
2160,4308,1026,4423680,0.0044629565,5.783680000000002e-05,-0.0083321055280976,0.0438232421875,-4.461139649152756,0.39888362772762775,8636,0.15,0.9303953647613525,0.1365182101726532,1003.95,56.86687276000001
2161,4310,1026,4425728,0.0038979668,5.763200000000002e-05,-0.011191318451892585,0.0377197265625,-4.291067540645599,0.13323168456554413,8640,0.15,0.9813144207000732,-0.011096905916929245,1002.89,56.77243768
2162,4312,1026,4427776,0.0028842448,5.742720000000001e-05,-0.007954187371069565,0.025390625,-4.4173097014427185,0.19252272322773933,8644,0.15,0.9701709151268005,0.03265233337879181,1005.67,56.95547079999999
2163,4314,1026,4429824,0.0038494167,5.722240000000001e-05,-0.01047719648340717,0.048583984375,-4.215127840638161,0.20410313247703016,8648,0.15,0.975080132484436,0.0110597163438797,1008.78,57.081540940000004
2164,4316,1026,4431872,0.0042483,5.70176e-05,-0.0050936962506966665,0.0439453125,-4.310056924819946,0.2927781092002988,8652,0.15,0.9578352570533752,0.08837272971868515,1006.38,56.931950480000005
2165,4318,1026,4433920,0.0045496933,5.68128e-05,-0.009696529567008838,0.0631103515625,-4.267448827624321,0.38969833217561245,8656,0.15,0.931366503238678,0.14433516561985016,1005.71,57.00571897
2166,4320,1026,4435968,0.0027723878,5.660799999999999e-05,-0.006520814553368837,0.0189208984375,-4.210491746664047,0.26668272400274873,8660,0.15,0.95297771692276,0.07341458648443222,1005.84,57.10963233
2167,4322,1026,4438016,0.0032622041,5.640319999999999e-05,-0.008361253916518763,0.03564453125,-4.315296486020088,0.24899557931348681,8664,0.15,0.9502905011177063,0.021884329617023468,1005.84,57.10963233
2168,4325,1026,4440064,0.0038948744,5.619839999999998e-05,-0.0064248495327774435,0.0323486328125,-4.298261284828186,0.4213159643113613,8668,0.15,0.9132330417633057,0.1353115439414978,1006.66,57.13325347
2169,4327,1026,4442112,0.0051464364,5.599359999999998e-05,-0.009609707514755428,0.0479736328125,-4.442920595407486,0.20245274249464273,8672,0.15,0.942162036895752,0.02001143991947174,1013.42,57.75655101
2170,4329,1026,4444160,0.004903335,5.578880000000003e-05,-0.00905876950128004,0.0439453125,-4.484867602586746,0.4165717838332057,8676,0.15,0.9326508045196533,0.18385565280914307,1008.74,57.434502619999996
2171,4330,1026,4446208,0.004877166,5.558400000000002e-05,-0.009932850254699588,0.05517578125,-4.3375896364450455,0.16226181178353727,8680,0.15,0.9812442064285278,0.023036040365695953,1008.98,57.503770779999996
2172,4332,1026,4448256,0.0034393808,5.537920000000002e-05,-0.009221206011716276,0.0338134765625,-4.33818507194519,0.22307762689888477,8684,0.15,0.9589922428131104,0.025329645723104477,1007.71,57.42178359
2173,4335,1026,4450304,0.0037976594,5.517440000000001e-05,-0.009646730701206252,0.0333251953125,-4.287166252732277,0.2047143653035164,8688,0.15,0.9598631858825684,0.044612132012844086,1013.71,57.74510741999998
2174,4336,1026,4452352,0.003304265,5.496960000000001e-05,-0.008021324378205463,0.0350341796875,-4.361710548400879,0.19985858397558331,8692,0.15,0.966638445854187,0.03279251605272293,1013.62,57.7972463
2175,4338,1026,4454400,0.005426142,5.47648e-05,-0.009350366613944061,0.04736328125,-4.30458776652813,0.25740573136135936,8696,0.15,0.9528698921203613,0.11017738282680511,1012.49,57.733187980000004
2176,4340,1026,4456448,0.0037218519,5.456e-05,-0.006872421959997155,0.0440673828125,-4.492288321256638,0.43064037431031466,8700,0.15,0.9279249906539917,0.08978705108165741,1012.49,57.733187980000004
2177,4342,1026,4458496,0.0030449238,5.435519999999999e-05,-0.00805851150653325,0.0279541015625,-4.3600897043943405,0.15210332698188722,8704,0.15,0.965458869934082,-0.0014342889189720154,1013.6,57.827884219999994
2178,4344,1026,4460544,0.0034809904,5.415039999999999e-05,-0.008935853235016111,0.0301513671875,-4.389545887708664,0.24958531325682998,8708,0.15,0.9648971557617188,0.06529263406991959,1015.35,57.98242523
2179,4346,1026,4462592,0.004694409,5.394559999999998e-05,-0.007961307375808246,0.0457763671875,-4.303415849804878,0.17531803576275706,8712,0.15,0.9808968305587769,0.020828478038311005,1017.91,58.17737225
2180,4348,1026,4464640,0.0038990607,5.374079999999998e-05,-0.006440547498641536,0.039794921875,-4.275768518447876,0.1616699167061597,8716,0.15,0.9668444395065308,0.016781870275735855,1017.24,58.084003239999994
2181,4350,1026,4466688,0.0049257353,5.353599999999998e-05,-0.009852921590209007,0.0474853515625,-4.325167134404182,0.27054346911609173,8720,0.15,0.9551563262939453,0.08921512961387634,1017.24,58.084003239999994
2182,4352,1026,4468736,0.0025759968,5.333120000000002e-05,-0.007150751422159374,0.033203125,-4.362369671463966,0.21890612412244081,8724,0.15,0.9508751034736633,0.022391244769096375,1020.6,58.12690995999999
2183,4354,1026,4470784,0.004935654,5.312640000000002e-05,-0.006084757224016357,0.0426025390625,-4.400615602731705,0.3271937766112387,8728,0.15,0.9557868242263794,0.04555061459541321,1020.6,58.12690995999999
2184,4356,1026,4472832,0.0035472503,5.292160000000001e-05,-0.007652043655980378,0.0325927734375,-4.422758802771568,0.15575989964418113,8732,0.15,0.9736891984939575,-0.0006642676889896393,1019.96,58.08423263
