time/fps,time/iterations,time/total_timesteps,time/time_elapsed,train/approx_kl,rollout/ep_len_mean,train/learning_rate,rollout/ep_rew_mean,train/n_updates,train/explained_variance,train/loss,train/entropy_loss,train/policy_gradient_loss,train/clip_range,train/value_loss,train/clip_fraction
953,1011,2070528,2171,0.020939423,821.5,0.000198288,34.22138975,4040,0.9250233173370361,-0.038184501230716705,-4.120856493711472,-0.027417356584919617,0.15,0.15602112049236894,0.2906494140625
953,1012,2072576,2174,0.017002115,818.98,0.0001982368,34.04402295,4044,0.904809296131134,-0.010193809866905212,-4.117275178432465,-0.027404137537814677,0.15,0.22038616798818111,0.2713623046875
953,1013,2074624,2176,0.017653383,818.98,0.00019818560000000002,34.04402295,4048,0.7994063496589661,-0.03776633366942406,-4.0321537628769875,-0.02828052861150354,0.15,0.18437780952081084,0.261474609375
953,1014,2076672,2178,0.02011777,805.62,0.00019813439999999998,33.242509649999995,4052,0.8277140855789185,-0.029162898659706116,-4.153660416603088,-0.026412796301883645,0.15,0.16669914266094565,0.2943115234375
953,1015,2078720,2180,0.023531627,815.96,0.0001980832,33.87681384999999,4056,0.8482808470726013,-0.03035350888967514,-4.130308419466019,-0.029824147990439087,0.15,0.19567397446371615,0.277099609375
953,1016,2080768,2182,0.021834658,827.66,0.00019803199999999998,34.406336319999994,4060,0.9043784141540527,-0.042715661227703094,-4.188175693154335,-0.03180267690913752,0.15,0.17607921338640153,0.306640625
953,1017,2082816,2184,0.016771026,834.07,0.00019798080000000003,34.75154114,4064,0.9457405805587769,-0.048305414617061615,-4.094100162386894,-0.026357677154010162,0.15,0.17007026192732155,0.2498779296875
953,1018,2084864,2186,0.02008843,827.59,0.0001979296,34.233601179999994,4068,0.9469658732414246,-0.04619018733501434,-4.129474565386772,-0.03293118471628986,0.15,0.152448832988739,0.2806396484375
953,1019,2086912,2188,0.01887257,825.0,0.00019787840000000002,34.1747944,4072,0.9214611053466797,-0.029895678162574768,-4.1157086789608,-0.030124549171887338,0.15,0.18486866168677807,0.2589111328125
953,1020,2088960,2191,0.020303955,826.69,0.00019782720000000002,34.308805019999994,4076,0.915648341178894,-0.012041188776493073,-4.0590134635567665,-0.028951094252988696,0.15,0.22887785686179996,0.2703857421875
953,1021,2091008,2193,0.022276219,822.55,0.000197776,34.147265960000006,4080,0.8558558225631714,0.011872753500938416,-4.1338148564100266,-0.023647272202651948,0.15,0.2662803502753377,0.298828125
953,1022,2093056,2195,0.020099996,819.11,0.0001977248,33.883394530000004,4084,0.832323431968689,0.016079939901828766,-4.0336174592375755,-0.02851880600792356,0.15,0.32487122481688857,0.25146484375
953,1023,2095104,2197,0.021545496,816.17,0.0001976736,33.76948656,4088,0.808773934841156,-0.024295583367347717,-4.1384409219026566,-0.028817641985369846,0.15,0.21510103507898748,0.28271484375
953,1024,2097152,2199,0.018060423,821.54,0.0001976224,34.17312681000001,4092,0.8895220160484314,0.014751709997653961,-4.071501143276691,-0.02418635884532705,0.15,0.2730639963410795,0.2352294921875
953,1025,2099200,2201,0.02086657,823.07,0.0001975712,34.232515940000006,4096,0.9166111946105957,-0.02657567709684372,-4.0112727507948875,-0.023604130081366748,0.15,0.21748034516349435,0.262939453125
953,1026,2101248,2204,0.021412041,830.28,0.00019752,34.71778419,4100,0.9231488704681396,-0.028820335865020752,-4.103034868836403,-0.03519201764720492,0.15,0.2023762904573232,0.2847900390625
953,1027,2103296,2206,0.022916604,831.29,0.00019746880000000002,34.78678189,4104,0.9255861043930054,-0.06336851418018341,-4.102398827672005,-0.03452472304343246,0.15,0.1595120031852275,0.293701171875
953,1028,2105344,2208,0.020438347,831.88,0.0001974176,34.83217119,4108,0.8935348987579346,-0.027335427701473236,-4.091146856546402,-0.030358951597008854,0.15,0.20393637428060174,0.2867431640625
953,1029,2107392,2210,0.017650744,827.95,0.0001973664,34.62550152,4112,0.8963848948478699,-0.030296362936496735,-4.19873234629631,-0.030758808803511783,0.15,0.2337746131233871,0.2623291015625
953,1030,2109440,2212,0.019755261,830.01,0.0001973152,34.68293012000001,4116,0.8920057415962219,0.006101295351982117,-4.181067273020744,-0.02646894504141528,0.15,0.21529362490400672,0.2552490234375
953,1031,2111488,2214,0.017817777,819.26,0.000197264,34.003479600000006,4120,0.8782771825790405,-0.022344626486301422,-4.115087479352951,-0.02918598140240647,0.15,0.2231331942602992,0.241943359375
953,1032,2113536,2217,0.021074729,819.26,0.0001972128,34.003479600000006,4124,0.9451707601547241,-0.05443125218153,-4.150465607643127,-0.028815026133088395,0.15,0.14308614609763026,0.256591796875
953,1033,2115584,2219,0.01746247,819.26,0.0001971616,34.003479600000006,4128,0.8746172189712524,-0.01961488276720047,-4.1375448405742645,-0.023957472076290287,0.15,0.1504017219413072,0.29736328125
953,1034,2117632,2221,0.022370324,820.52,0.0001971104,34.2998837,4132,0.8802716732025146,-0.051673389971256256,-4.128113076090813,-0.03599907965690363,0.15,0.14812836586497724,0.2841796875
953,1035,2119680,2223,0.023369338,820.77,0.00019705919999999999,34.2377471,4136,0.8979514837265015,-0.009919844567775726,-4.192973718047142,-0.02367068751482293,0.15,0.2621793388389051,0.303466796875
953,1036,2121728,2225,0.018060781,818.42,0.000197008,34.10063749,4140,0.9294833540916443,0.00676022469997406,-4.004601016640663,-0.025142796017462388,0.15,0.2789174965582788,0.2581787109375
953,1037,2123776,2227,0.018964775,822.97,0.0001969568,34.296862929999996,4144,0.9177694916725159,-0.01490689069032669,-4.226639553904533,-0.026343515957705677,0.15,0.18189775897189975,0.276611328125
953,1038,2125824,2230,0.017031562,823.67,0.00019690560000000003,34.43149788,4148,0.7903505563735962,-0.019465304911136627,-4.177316099405289,-0.02428019416402094,0.15,0.17049314617179334,0.2491455078125
953,1039,2127872,2232,0.019988611,826.53,0.0001968544,34.63111073,4152,0.917355477809906,-0.016338780522346497,-4.150416254997253,-0.032911978851188906,0.15,0.2051541090477258,0.2510986328125
953,1040,2129920,2234,0.016842835,826.35,0.00019680320000000002,34.65858551000001,4156,0.8994422554969788,-0.014921963214874268,-4.120345830917358,-0.025462598947342485,0.15,0.2242630764376372,0.256591796875
953,1041,2131968,2236,0.016466236,817.38,0.00019675200000000002,34.13141749000001,4160,0.8914486169815063,-0.044567666947841644,-4.0848203003406525,-0.03116387833142653,0.15,0.1695250328630209,0.2344970703125
953,1042,2134016,2238,0.022205826,819.82,0.0001967008,34.4073581,4164,0.7497035264968872,-0.0025846362113952637,-4.0597584918141365,-0.028218712614034303,0.15,0.2168334312736988,0.293701171875
953,1043,2136064,2240,0.01719138,822.5,0.0001966496,34.49235431,4168,0.9001010656356812,-0.0352303609251976,-4.053639195859432,-0.026181663037277758,0.15,0.20517866523005068,0.269287109375
953,1044,2138112,2242,0.021303227,826.69,0.0001965984,35.02802154,4172,0.9282239079475403,-0.016671687364578247,-4.095135651528835,-0.030136889457935467,0.15,0.21005927305668592,0.280517578125
953,1045,2140160,2245,0.019784536,813.22,0.0001965472,34.29861915,4176,0.9330665469169617,0.003263123333454132,-4.15882420539856,-0.022857623393065296,0.15,0.23214117903262377,0.270263671875
953,1046,2142208,2247,0.020687828,819.13,0.000196496,34.56476976,4180,0.8849031329154968,-0.03427080437541008,-4.0046002343297005,-0.027715259580872953,0.15,0.13911001081578434,0.291259765625
953,1047,2144256,2249,0.022174595,817.24,0.00019644480000000002,34.364596580000004,4184,0.8842301368713379,-0.017100855708122253,-4.076416239142418,-0.024885625927709043,0.15,0.20452009653672576,0.268798828125
953,1048,2146304,2251,0.020588843,828.87,0.00019639360000000002,35.159404910000006,4188,0.9404963254928589,-0.0576464980840683,-4.092580795288086,-0.032185270203626715,0.15,0.1472035686019808,0.284423828125
953,1049,2148352,2253,0.018646935,834.83,0.0001963424,35.51557659,4192,0.9517596364021301,-0.04198233038187027,-4.087480187416077,-0.033043350544176064,0.15,0.14880278473719954,0.2744140625
953,1050,2150400,2255,0.022266682,835.71,0.0001962912,35.62041044,4196,0.8925779461860657,-0.04853423684835434,-4.1957235634326935,-0.02828616401529871,0.15,0.19081591092981398,0.27197265625
953,1051,2152448,2258,0.022727339,821.53,0.00019624,34.98430483999999,4200,0.9605066180229187,-0.04217708483338356,-4.050880923867226,-0.03381845125113614,0.15,0.13320392766036093,0.279296875
953,1052,2154496,2260,0.021162905,830.86,0.0001961888,35.46083956,4204,0.9204681515693665,-0.028229184448719025,-4.170197769999504,-0.0275580836168956,0.15,0.20409565838053823,0.2872314453125
953,1053,2156544,2262,0.015536561,846.84,0.0001961376,36.57839903000001,4208,0.8819288611412048,-0.020032085478305817,-4.184874847531319,-0.027983294712612405,0.15,0.21881035342812538,0.2286376953125
953,1054,2158592,2264,0.02135431,836.02,0.0001960864,35.93473067,4212,0.8637869954109192,-0.04466395452618599,-4.108105041086674,-0.027677563834004104,0.15,0.19809238077141345,0.2969970703125
953,1055,2160640,2266,0.018358624,835.56,0.0001960352,35.899523730000006,4216,0.93730628490448,-0.05283449962735176,-4.061897166073322,-0.03465324922581203,0.15,0.1546833908651024,0.2611083984375
953,1056,2162688,2268,0.018285265,826.75,0.00019598399999999999,35.480628239999994,4220,0.8457951545715332,-0.033133625984191895,-4.1486330181360245,-0.03098107042023912,0.15,0.17098790989257395,0.273193359375
953,1057,2164736,2270,0.019875603,825.33,0.00019593279999999998,35.47391267,4224,0.9069172143936157,-0.056817106902599335,-4.142472058534622,-0.033941658155526966,0.15,0.13251782697625458,0.2655029296875
953,1058,2166784,2272,0.019666187,817.14,0.0001958816,35.119565009999995,4228,0.9278990626335144,-0.054178640246391296,-4.25320465862751,-0.029626736737554893,0.15,0.13917070464231074,0.2935791015625
953,1059,2168832,2275,0.022494763,829.98,0.00019583040000000003,35.88878622,4232,0.9335618019104004,-0.05515754967927933,-4.2285482585430145,-0.03251306660240516,0.15,0.13365123886615038,0.300048828125
953,1060,2170880,2277,0.022370577,843.3,0.0001957792,36.53627475,4236,0.9448162317276001,-0.03498617559671402,-4.072364389896393,-0.030078927040449344,0.15,0.21493808110244572,0.2677001953125
953,1061,2172928,2279,0.017949998,837.24,0.00019572800000000002,36.35187821,4240,0.913385272026062,-0.0046381354331970215,-4.152692750096321,-0.027430101996287704,0.15,0.2478308449499309,0.2708740234375
953,1062,2174976,2281,0.017031575,843.42,0.0001956768,36.7079446,4244,0.8842427730560303,-0.027403492480516434,-4.072198063135147,-0.02264377532992512,0.15,0.21588374068960547,0.2476806640625
953,1063,2177024,2283,0.019578278,843.42,0.0001956256,36.7079446,4248,0.8944733738899231,-0.042099110782146454,-4.134169310331345,-0.03239210418541916,0.15,0.16856626560911536,0.254638671875
953,1064,2179072,2285,0.022962496,846.52,0.0001955744,37.00165388,4252,0.8714693784713745,-0.04837505891919136,-4.173946887254715,-0.03747827035840601,0.15,0.1442726724781096,0.28466796875
953,1065,2181120,2287,0.018281639,850.61,0.0001955232,37.13375575,4256,0.8319911360740662,0.0014397650957107544,-4.165120676159859,-0.02305433977744542,0.15,0.271618883125484,0.2606201171875
953,1066,2183168,2290,0.013842579,838.55,0.000195472,36.44338127,4260,0.8951971530914307,0.02618008852005005,-4.201762691140175,-0.020703611604403704,0.15,0.31412184657528996,0.2344970703125
953,1067,2185216,2292,0.018553808,830.36,0.0001954208,35.9594889,4264,0.9349126815795898,-0.039840757846832275,-4.092848047614098,-0.029695479286601767,0.15,0.18045132653787732,0.2591552734375
953,1068,2187264,2294,0.017095767,829.36,0.00019536960000000002,35.97082940999999,4268,0.8761587142944336,-0.037905510514974594,-4.161514982581139,-0.027367749222321436,0.15,0.19381093210540712,0.2791748046875
953,1069,2189312,2296,0.02207594,829.07,0.00019531840000000002,35.98631199,4272,0.8883181214332581,-0.05892011523246765,-4.204648926854134,-0.03028190601617098,0.15,0.15064955106936395,0.2696533203125
953,1070,2191360,2298,0.015428403,828.43,0.0001952672,35.88633164,4276,0.8010002970695496,-0.04020002856850624,-4.219154044985771,-0.02577567659318447,0.15,0.22569844708777964,0.2325439453125
953,1071,2193408,2300,0.015146749,830.08,0.000195216,36.02117935,4280,0.887831449508667,0.02265302836894989,-4.15733502805233,-0.02483081608079374,0.15,0.3248772653751075,0.2247314453125
953,1072,2195456,2302,0.01796817,833.39,0.0001951648,36.22582466,4284,0.8925746083259583,0.014412067830562592,-4.09054234623909,-0.0289870488923043,0.15,0.28740182518959045,0.2454833984375
953,1073,2197504,2305,0.014468333,824.69,0.0001951136,35.70045968,4288,0.9297177195549011,-0.002332620322704315,-4.147829189896584,-0.026341929187765345,0.15,0.21589195216074586,0.2291259765625
953,1074,2199552,2307,0.022820383,815.23,0.0001950624,35.363001080000004,4292,0.8712535500526428,-0.012372992932796478,-4.116274982690811,-0.03131607441173401,0.15,0.2344736116938293,0.3157958984375
953,1075,2201600,2309,0.01771049,812.84,0.0001950112,35.16397437,4296,0.839503288269043,-0.023997992277145386,-4.17426073551178,-0.023570303805172443,0.15,0.194548349827528,0.2686767578125
953,1076,2203648,2311,0.015511744,812.95,0.00019496,35.11724037999999,4300,0.9130235910415649,-0.035246849060058594,-4.144522458314896,-0.026706688659032807,0.15,0.1947843786329031,0.2606201171875
953,1077,2205696,2313,0.02006003,806.36,0.00019490879999999999,34.88015529,4304,0.8581307530403137,-0.03372687101364136,-4.198990106582642,-0.03382031025830656,0.15,0.2201890149153769,0.2894287109375
953,1078,2207744,2315,0.019845683,809.13,0.0001948576,35.045132100000004,4308,0.9278204441070557,-0.05171620473265648,-4.098031349480152,-0.03551786264870316,0.15,0.17172638257034123,0.263916015625
953,1079,2209792,2318,0.0154149495,813.39,0.0001948064,35.279510609999996,4312,0.7745322585105896,-0.00962270051240921,-4.205130323767662,-0.02651274806703441,0.15,0.24078562436625361,0.2449951171875
953,1080,2211840,2320,0.018474124,813.05,0.00019475520000000003,35.17629347,4316,0.8748455047607422,-0.02682485058903694,-4.18374365568161,-0.026007481734268367,0.15,0.21191966836340725,0.2598876953125
953,1081,2213888,2322,0.015911,828.12,0.000194704,35.94632404,4320,0.8559006452560425,-0.010355181992053986,-4.190529376268387,-0.025975383585318923,0.15,0.2525577344931662,0.257080078125
953,1082,2215936,2324,0.01950778,825.1,0.00019465280000000002,35.7399515,4324,0.9531980752944946,-0.020272016525268555,-4.070593275129795,-0.02609624495380558,0.15,0.19994156947359443,0.2579345703125
953,1083,2217984,2326,0.020186268,825.1,0.0001946016,35.7399515,4328,0.9209473133087158,-0.05063401535153389,-4.1565428376197815,-0.03595080238301307,0.15,0.1489044225309044,0.25
953,1084,2220032,2328,0.020328155,821.8,0.0001945504,35.54442885,4332,0.8930955529212952,-0.046704716980457306,-4.14522260427475,-0.03464691690169275,0.15,0.1546013110782951,0.27978515625
953,1085,2222080,2331,0.015425118,828.5,0.00019449919999999998,35.7819199,4336,0.8928369283676147,0.0370355099439621,-4.291218414902687,-0.02571097738109529,0.15,0.2772987619973719,0.248291015625
953,1086,2224128,2333,0.01767981,825.05,0.000194448,35.544233410000004,4340,0.8740079402923584,0.0043769702315330505,-4.235286518931389,-0.023912093296530657,0.15,0.32647248543798923,0.2940673828125
953,1087,2226176,2335,0.017268252,825.05,0.0001943968,35.544233410000004,4344,0.8782583475112915,-0.01624220609664917,-4.177189543843269,-0.02725530427414924,0.15,0.22645665798336267,0.2838134765625
953,1088,2228224,2337,0.021929821,818.64,0.0001943456,35.08743132,4348,0.7993477582931519,-0.056951798498630524,-4.2319080382585526,-0.03554197697667405,0.15,0.17443094844929874,0.287841796875
953,1089,2230272,2339,0.022732902,819.14,0.00019429440000000002,35.00678123,4352,0.9229940176010132,-0.04275510460138321,-4.1405952125787735,-0.0335189443139825,0.15,0.1809921155218035,0.2978515625
953,1090,2232320,2341,0.018896947,822.49,0.00019424320000000002,35.18080322,4356,0.7947914600372314,-0.002219587564468384,-4.275782093405724,-0.03140368915046565,0.15,0.2859868588857353,0.2537841796875
953,1091,2234368,2344,0.017677829,822.49,0.00019419200000000001,35.00786312,4360,0.9044753909111023,-0.020813681185245514,-4.156620800495148,-0.028068470914149657,0.15,0.242731764446944,0.2723388671875
953,1092,2236416,2346,0.018412054,816.21,0.0001941408,34.85973714,4364,0.8886865973472595,-0.02296404540538788,-4.23363970220089,-0.026882963487878442,0.15,0.21663330285809934,0.2520751953125
953,1093,2238464,2348,0.017947823,808.27,0.0001940896,34.37725171,4368,0.9271818995475769,-0.030396386981010437,-4.1995174288749695,-0.028965600387891755,0.15,0.18534617451950908,0.2703857421875
953,1094,2240512,2350,0.020544214,821.87,0.0001940384,35.196624570000004,4372,0.909216046333313,-0.03335362672805786,-4.156920373439789,-0.029449702298734337,0.15,0.1886775684542954,0.3177490234375
953,1095,2242560,2352,0.020024043,819.21,0.0001939872,34.87542578000001,4376,0.8671131134033203,0.01767459511756897,-4.1824225932359695,-0.022152477147756144,0.15,0.31582166627049446,0.2852783203125
953,1096,2244608,2354,0.020894915,820.22,0.000193936,34.960591650000005,4380,0.8917989134788513,-0.03979116305708885,-4.114069044589996,-0.030020875099580735,0.15,0.16925437073223293,0.281982421875
953,1097,2246656,2357,0.01823375,812.16,0.0001938848,34.61549379,4384,0.898934006690979,-0.04172379896044731,-4.176814824342728,-0.027655276062432677,0.15,0.20990835409611464,0.2633056640625
